step,part_id,type_id,color_id,x_mm,y_mm,bottom_z_mm,rotation_z_deg,insertion_axis,lower_support_ids,contact_stud_sites,physical_fit,retention
377,DUC-R3-0385,BR-02x03-H096,c0,36,-40,150.4,0,-Z,DUC-R3-0369,4,UNKNOWN,UNKNOWN
378,DUC-R3-0378,BR-04x06-H096,c0,-20,-36,150.4,0,-Z,DUC-R3-0355;DUC-R3-0360;DUC-R3-0362;DUC-R3-0363;DUC-R3-0364,13,UNKNOWN,UNKNOWN
379,DUC-R3-0388,BR-01x02-H096,c0,52,-32,150.4,270,-Z,DUC-R3-0372,2,UNKNOWN,UNKNOWN
380,DUC-R3-0374,BR-04x06-H096,c0,-52,-12,150.4,0,-Z,DUC-R3-0354;DUC-R3-0355;DUC-R3-0356;DUC-R3-0359,20,UNKNOWN,UNKNOWN
381,DUC-R3-0383,BR-04x06-H096,c0,12,-12,150.4,0,-Z,DUC-R3-0359;DUC-R3-0363;DUC-R3-0364;DUC-R3-0365;DUC-R3-0368,12,UNKNOWN,UNKNOWN
382,DUC-R3-0379,BR-01x04-H096,c0,-20,-8,150.4,270,-Z,DUC-R3-0359,4,UNKNOWN,UNKNOWN
383,DUC-R3-0386,BR-04x06-H096,c0,44,-4,150.4,0,-Z,DUC-R3-0368;DUC-R3-0370;DUC-R3-0372;DUC-R3-0373,18,UNKNOWN,UNKNOWN
384,DUC-R3-0376,BR-02x02-H096,c0,-44,20,150.4,0,-Z,DUC-R3-0357,4,UNKNOWN,UNKNOWN
385,DUC-R3-0380,BR-04x06-H096,c0,-20,20,150.4,0,-Z,DUC-R3-0358;DUC-R3-0359;DUC-R3-0365;DUC-R3-0366,13,UNKNOWN,UNKNOWN
386,DUC-R3-0389,BR-01x02-H096,c0,52,24,150.4,270,-Z,DUC-R3-0370,2,UNKNOWN,UNKNOWN
387,DUC-R3-0384,BR-04x04-H096,c0,12,28,150.4,0,-Z,DUC-R3-0365;DUC-R3-0366;DUC-R3-0367,8,UNKNOWN,UNKNOWN
388,DUC-R3-0387,BR-02x03-H096,c0,36,32,150.4,0,-Z,DUC-R3-0367;DUC-R3-0370,6,UNKNOWN,UNKNOWN
389,DUC-R3-0381,BR-02x04-H096,c0,-4,52,150.4,270,-Z,DUC-R3-0361,8,UNKNOWN,UNKNOWN
390,DUC-R3-0395,BR-02x04-H096,c0,-4,-60,160.0,270,-Z,DUC-R3-0377;DUC-R3-0378;DUC-R3-0382,8,UNKNOWN,UNKNOWN
391,DUC-R3-0396,CT-04C-H096-8e241044a8,c0,-8,-44,160.0,90,-Z,DUC-R3-0378;DUC-R3-0382,4,UNKNOWN,UNKNOWN
392,DUC-R3-0399,BR-02x04-H096,c0,20,-44,160.0,270,-Z,DUC-R3-0382;DUC-R3-0385,8,UNKNOWN,UNKNOWN
393,DUC-R3-0404,BR-01x02-H096,c0,40,-44,160.0,0,-Z,DUC-R3-0385,2,UNKNOWN,UNKNOWN
394,DUC-R3-0391,BR-02x04-H096,c0,-28,-36,160.0,0,-Z,DUC-R3-0378,8,UNKNOWN,UNKNOWN
395,DUC-R3-0402,BR-02x04-H096,c0,44,-28,160.0,270,-Z,DUC-R3-0385;DUC-R3-0386;DUC-R3-0388,8,UNKNOWN,UNKNOWN
396,DUC-R3-0397,BR-02x08-H096,c0,-4,-12,160.0,0,-Z,DUC-R3-0378;DUC-R3-0379;DUC-R3-0380;DUC-R3-0382;DUC-R3-0383;DUC-R3-0384,16,UNKNOWN,UNKNOWN
397,DUC-R3-0405,CT-04C-H096-8e241044a8,c0,52,-8,160.0,180,-Z,DUC-R3-0386,4,UNKNOWN,UNKNOWN
398,DUC-R3-0390,BR-02x08-H096,c0,-44,-4,160.0,0,-Z,DUC-R3-0374;DUC-R3-0376,16,UNKNOWN,UNKNOWN
399,DUC-R3-0392,BR-02x03-H096,c0,-24,-4,160.0,270,-Z,DUC-R3-0379;DUC-R3-0380,6,UNKNOWN,UNKNOWN
400,DUC-R3-0400,BR-02x06-H096,c0,28,-4,160.0,270,-Z,DUC-R3-0383;DUC-R3-0386,12,UNKNOWN,UNKNOWN
401,DUC-R3-0403,BR-01x04-H096,c0,44,8,160.0,270,-Z,DUC-R3-0386,4,UNKNOWN,UNKNOWN
402,DUC-R3-0393,BR-02x02-H096,c0,-28,20,160.0,0,-Z,DUC-R3-0380,4,UNKNOWN,UNKNOWN
403,DUC-R3-0401,BR-02x04-H096,c0,28,20,160.0,270,-Z,DUC-R3-0384;DUC-R3-0386;DUC-R3-0387,8,UNKNOWN,UNKNOWN
404,DUC-R3-0398,BR-01x02-H096,c0,-4,24,160.0,270,-Z,DUC-R3-0380;DUC-R3-0384,2,UNKNOWN,UNKNOWN
405,DUC-R3-0394,BR-02x08-H096,c0,-4,36,160.0,270,-Z,DUC-R3-0380;DUC-R3-0384,16,UNKNOWN,UNKNOWN
406,DUC-R3-0410,CT-16C-H096-e200c2979a,c0,4,-36,169.6,90,-Z,DUC-R3-0396;DUC-R3-0397;DUC-R3-0399,12,UNKNOWN,UNKNOWN
407,DUC-R3-0407,BR-02x04-H096,c0,-20,-28,169.6,270,-Z,DUC-R3-0391;DUC-R3-0397,6,UNKNOWN,UNKNOWN
408,DUC-R3-0411,CT-04C-H096-15e33fd0c4,c0,-4,-24,169.6,180,-Z,DUC-R3-0397,4,UNKNOWN,UNKNOWN
409,DUC-R3-0406,CT-06C-H096-31129ef203,c0,-36,-12,169.6,90,-Z,DUC-R3-0390,4,UNKNOWN,UNKNOWN
410,DUC-R3-0413,CT-14C-H096-634b639087,c0,28,-12,169.6,180,-Z,DUC-R3-0400;DUC-R3-0402;DUC-R3-0403,10,UNKNOWN,UNKNOWN
411,DUC-R3-0408,BR-02x08-H096,c0,-4,-4,169.6,270,-Z,DUC-R3-0392;DUC-R3-0397;DUC-R3-0400,16,UNKNOWN,UNKNOWN
412,DUC-R3-0412,BR-01x02-H096,c0,-4,8,169.6,270,-Z,DUC-R3-0397,2,UNKNOWN,UNKNOWN
413,DUC-R3-0409,CT-18C-H096-b75d99ebb6,c0,-4,16,169.6,270,-Z,DUC-R3-0393;DUC-R3-0397;DUC-R3-0398;DUC-R3-0401,12,UNKNOWN,UNKNOWN
