part_id,type_id,color_id,color,hex,step,bottom_z_mm,body_height_mm,x_mm,y_mm,rotation_z_deg,role,small_exception,status
DUC-R3-0395,BR-02x04-H096,c0,Yellow,#F4EE2A,390,160.0,9.6,-4,-60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0396,CT-04C-H096-8e241044a8,c0,Yellow,#F4EE2A,391,160.0,9.6,-8,-44,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0399,BR-02x04-H096,c0,Yellow,#F4EE2A,392,160.0,9.6,20,-44,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0404,BR-01x02-H096,c0,Yellow,#F4EE2A,393,160.0,9.6,40,-44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0391,BR-02x04-H096,c0,Yellow,#F4EE2A,394,160.0,9.6,-28,-36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0402,BR-02x04-H096,c0,Yellow,#F4EE2A,395,160.0,9.6,44,-28,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0397,BR-02x08-H096,c0,Yellow,#F4EE2A,396,160.0,9.6,-4,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0405,CT-04C-H096-8e241044a8,c0,Yellow,#F4EE2A,397,160.0,9.6,52,-8,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0390,BR-02x08-H096,c0,Yellow,#F4EE2A,398,160.0,9.6,-44,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0392,BR-02x03-H096,c0,Yellow,#F4EE2A,399,160.0,9.6,-24,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0400,BR-02x06-H096,c0,Yellow,#F4EE2A,400,160.0,9.6,28,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0403,BR-01x04-H096,c0,Yellow,#F4EE2A,401,160.0,9.6,44,8,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0393,BR-02x02-H096,c0,Yellow,#F4EE2A,402,160.0,9.6,-28,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0401,BR-02x04-H096,c0,Yellow,#F4EE2A,403,160.0,9.6,28,20,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0398,BR-01x02-H096,c0,Yellow,#F4EE2A,404,160.0,9.6,-4,24,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0394,BR-02x08-H096,c0,Yellow,#F4EE2A,405,160.0,9.6,-4,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0410,CT-16C-H096-e200c2979a,c0,Yellow,#F4EE2A,406,169.6,9.6,4,-36,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0407,BR-02x04-H096,c0,Yellow,#F4EE2A,407,169.6,9.6,-20,-28,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0411,CT-04C-H096-15e33fd0c4,c0,Yellow,#F4EE2A,408,169.6,9.6,-4,-24,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0406,CT-06C-H096-31129ef203,c0,Yellow,#F4EE2A,409,169.6,9.6,-36,-12,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0413,CT-14C-H096-634b639087,c0,Yellow,#F4EE2A,410,169.6,9.6,28,-12,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0408,BR-02x08-H096,c0,Yellow,#F4EE2A,411,169.6,9.6,-4,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0412,BR-01x02-H096,c0,Yellow,#F4EE2A,412,169.6,9.6,-4,8,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
DUC-R3-0409,CT-18C-H096-b75d99ebb6,c0,Yellow,#F4EE2A,413,169.6,9.6,-4,16,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
