part_id,type_id,color_id,color,hex,step,bottom_z_mm,body_height_mm,x_mm,y_mm,rotation_z_deg,role,small_exception,status
MON-R3-0149,BR-02x04-H096,c0,Purple,#5E43B7,148,44.8,9.6,76,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0127,BR-01x02-H096,c0,Purple,#5E43B7,149,44.8,9.6,-76,40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0128,BR-02x06-H096,c0,Purple,#5E43B7,150,44.8,9.6,-60,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0144,BR-02x06-H096,c0,Purple,#5E43B7,151,44.8,9.6,52,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0133,BR-02x08-H096,c0,Purple,#5E43B7,152,44.8,9.6,-20,68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0143,BR-02x04-H096,c0,Purple,#5E43B7,153,44.8,9.6,28,68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0162,BR-01x08-H096,c3,Hot pink,#F5547C,154,54.4,9.6,-20,-80,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0175,BR-01x02-H096,c3,Hot pink,#F5547C,155,54.4,9.6,20,-80,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0178,BR-02x04-H096,c3,Hot pink,#F5547C,156,54.4,9.6,44,-76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0163,CT-03C-H096-c1d6f05dcc,c3,Hot pink,#F5547C,157,54.4,9.6,-44,-68,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0164,CT-06C-H096-1f09483782,c0,Purple,#5E43B7,158,54.4,9.6,-40,-64,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0183,BR-01x02-H096,c3,Hot pink,#F5547C,159,54.4,9.6,52,-64,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0160,CT-05C-H096-7ede4fdf04,c3,Hot pink,#F5547C,160,54.4,9.6,-60,-56,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0187,CT-05C-H096-7ede4fdf04,c3,Hot pink,#F5547C,161,54.4,9.6,68,-56,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0167,BR-04x06-H096,c0,Purple,#5E43B7,162,54.4,9.6,-12,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0174,BR-01x06-H096,c0,Purple,#5E43B7,163,54.4,9.6,8,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0156,BR-01x03-H096,c0,Purple,#5E43B7,164,54.4,9.6,-80,-48,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0188,BR-01x03-H096,c0,Purple,#5E43B7,165,54.4,9.6,80,-48,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0176,BR-02x08-H096,c0,Purple,#5E43B7,166,54.4,9.6,20,-44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0179,CT-14C-H096-3e2c5d19d1,c0,Purple,#5E43B7,167,54.4,9.6,44,-40,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0191,CT-04C-H096-bec36f7bdc,c0,Purple,#5E43B7,168,54.4,9.6,92,-32,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0181,BR-04x06-H096,c0,Purple,#5E43B7,169,54.4,9.6,60,-28,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0161,CT-25C-H096-b6b30d10c3,c0,Purple,#5E43B7,170,54.4,9.6,-44,-24,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0154,BR-01x08-H096,c0,Purple,#5E43B7,171,54.4,9.6,-96,-20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0157,BR-04x06-H096,c0,Purple,#5E43B7,172,54.4,9.6,-76,-20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0168,BR-01x03-H096,c0,Purple,#5E43B7,173,54.4,9.6,-24,-16,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0169,BR-04x06-H096,c0,Purple,#5E43B7,174,54.4,9.6,-4,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0192,BR-01x08-H096,c0,Purple,#5E43B7,175,54.4,9.6,88,4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0177,BR-04x06-H096,c0,Purple,#5E43B7,176,54.4,9.6,28,12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0184,BR-01x06-H096,c0,Purple,#5E43B7,177,54.4,9.6,48,12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0185,BR-04x06-H096,c0,Purple,#5E43B7,178,54.4,9.6,68,12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0155,CT-05C-H096-7ede4fdf04,c0,Purple,#5E43B7,179,54.4,9.6,-92,16,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0165,BR-04x06-H096,c0,Purple,#5E43B7,180,54.4,9.6,-36,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0158,BR-04x06-H096,c0,Purple,#5E43B7,181,54.4,9.6,-68,28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0170,BR-02x04-H096,c0,Purple,#5E43B7,182,54.4,9.6,-4,28,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0190,BR-01x02-H096,c0,Purple,#5E43B7,183,54.4,9.6,84,40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0186,BR-02x03-H096,c0,Purple,#5E43B7,184,54.4,9.6,60,48,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0189,BR-01x03-H096,c0,Purple,#5E43B7,185,54.4,9.6,72,48,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0171,BR-01x04-H096,c0,Purple,#5E43B7,186,54.4,9.6,-16,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0173,BR-04x06-H096,c0,Purple,#5E43B7,187,54.4,9.6,12,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0182,BR-02x04-H096,c0,Purple,#5E43B7,188,54.4,9.6,44,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0159,BR-01x04-H096,c0,Purple,#5E43B7,189,54.4,9.6,-68,56,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0166,BR-04x04-H096,c0,Purple,#5E43B7,190,54.4,9.6,-36,60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0180,CT-05C-H096-73f76289ae,c0,Purple,#5E43B7,191,54.4,9.6,44,68,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0172,BR-02x06-H096,c0,Purple,#5E43B7,192,54.4,9.6,4,76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0208,BR-01x03-H096,c2,Black,#000000,193,64.0,9.6,0,-80,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0205,CT-04C-H096-15e33fd0c4,c3,Hot pink,#F5547C,194,64.0,9.6,-24,-76,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0213,CT-03C-H096-c1d6f05dcc,c3,Hot pink,#F5547C,195,64.0,9.6,20,-76,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0216,CT-03C-H096-c1d6f05dcc,c3,Hot pink,#F5547C,196,64.0,9.6,36,-76,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0203,CT-05C-H096-7ede4fdf04,c3,Hot pink,#F5547C,197,64.0,9.6,-44,-72,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0206,BR-01x02-H096,c2,Black,#000000,198,64.0,9.6,-28,-72,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0215,BR-01x02-H096,c2,Black,#000000,199,64.0,9.6,28,-72,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0218,BR-01x01-H096,c2,Black,#000000,200,64.0,9.6,40,-64,0,common-brick,True,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0199,BR-02x02-H096,c3,Hot pink,#F5547C,201,64.0,9.6,-60,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0204,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,202,64.0,9.6,-44,-60,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0217,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,203,64.0,9.6,36,-60,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0219,BR-02x04-H096,c3,Hot pink,#F5547C,204,64.0,9.6,60,-60,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0194,BR-01x03-H096,c3,Hot pink,#F5547C,205,64.0,9.6,-72,-48,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0200,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,206,64.0,9.6,-60,-44,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0209,CT-17C-H096-be766a974c,c0,Purple,#5E43B7,207,64.0,9.6,0,-44,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0221,CT-03C-H096-c1d6f05dcc,c3,Hot pink,#F5547C,208,64.0,9.6,68,-44,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0222,CT-05C-H096-7ede4fdf04,c0,Purple,#5E43B7,209,64.0,9.6,68,-32,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0195,BR-02x04-H096,c0,Purple,#5E43B7,210,64.0,9.6,-76,-28,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0196,BR-01x02-H096,c0,Purple,#5E43B7,211,64.0,9.6,-80,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0198,BR-02x08-H096,c0,Purple,#5E43B7,212,64.0,9.6,-44,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0212,BR-02x08-H096,c0,Purple,#5E43B7,213,64.0,9.6,28,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0223,BR-02x02-H096,c0,Purple,#5E43B7,214,64.0,9.6,68,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0225,BR-02x08-H096,c0,Purple,#5E43B7,215,64.0,9.6,84,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0210,CT-04C-H096-8e241044a8,c0,Purple,#5E43B7,216,64.0,9.6,-4,0,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0193,BR-02x06-H096,c0,Purple,#5E43B7,217,64.0,9.6,-92,4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0197,BR-02x06-H096,c0,Purple,#5E43B7,218,64.0,9.6,-76,36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0224,BR-02x04-H096,c0,Purple,#5E43B7,219,64.0,9.6,76,36,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0211,BR-02x08-H096,c0,Purple,#5E43B7,220,64.0,9.6,-4,44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0201,BR-02x02-H096,c0,Purple,#5E43B7,221,64.0,9.6,-60,52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0220,BR-02x04-H096,c0,Purple,#5E43B7,222,64.0,9.6,60,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0202,BR-02x06-H096,c0,Purple,#5E43B7,223,64.0,9.6,-44,68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0214,BR-02x06-H096,c0,Purple,#5E43B7,224,64.0,9.6,36,68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0207,CT-10C-H096-415fcecd4d,c0,Purple,#5E43B7,225,64.0,9.6,-4,76,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0241,BR-02x04-H096,c3,Hot pink,#F5547C,226,73.6,9.6,-4,-76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0246,BR-01x02-H096,c3,Hot pink,#F5547C,227,73.6,9.6,16,-76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0248,BR-02x03-H096,c2,Black,#000000,228,73.6,9.6,32,-76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0235,CT-09C-H096-2942373b3f,c2,Black,#000000,229,73.6,9.6,-36,-72,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0252,BR-01x02-H096,c2,Black,#000000,230,73.6,9.6,44,-64,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0232,BR-02x02-H096,c3,Hot pink,#F5547C,231,73.6,9.6,-60,-60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0236,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,232,73.6,9.6,-44,-60,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0250,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,233,73.6,9.6,36,-60,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0242,BR-02x03-H096,c0,Purple,#5E43B7,234,73.6,9.6,-4,-56,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0255,BR-01x03-H096,c3,Hot pink,#F5547C,235,73.6,9.6,56,-56,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0253,CT-04C-H096-8e241044a8,c0,Purple,#5E43B7,236,73.6,9.6,52,-48,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0229,CT-05C-H096-c763985811,c3,Hot pink,#F5547C,237,73.6,9.6,-72,-44,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0233,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,238,73.6,9.6,-60,-44,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0256,CT-05C-H096-c763985811,c3,Hot pink,#F5547C,239,73.6,9.6,68,-40,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0257,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,240,73.6,9.6,68,-28,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0230,BR-02x03-H096,c0,Purple,#5E43B7,241,73.6,9.6,-76,-24,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0259,BR-02x03-H096,c0,Purple,#5E43B7,242,73.6,9.6,84,-24,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0226,BR-01x02-H096,c0,Purple,#5E43B7,243,73.6,9.6,-92,-16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0243,BR-02x08-H096,c0,Purple,#5E43B7,244,73.6,9.6,-4,-12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0227,BR-02x08-H096,c0,Purple,#5E43B7,245,73.6,9.6,-68,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0238,BR-02x03-H096,c0,Purple,#5E43B7,246,73.6,9.6,-24,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0245,BR-02x02-H096,c0,Purple,#5E43B7,247,73.6,9.6,12,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0249,BR-02x08-H096,c0,Purple,#5E43B7,248,73.6,9.6,52,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0262,BR-01x02-H096,c0,Purple,#5E43B7,249,73.6,9.6,88,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0228,BR-02x03-H096,c0,Purple,#5E43B7,250,73.6,9.6,-92,16,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0260,BR-02x04-H096,c0,Purple,#5E43B7,251,73.6,9.6,84,20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0231,BR-02x06-H096,c0,Purple,#5E43B7,252,73.6,9.6,-76,36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0261,BR-01x02-H096,c0,Purple,#5E43B7,253,73.6,9.6,84,40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0244,BR-02x06-H096,c0,Purple,#5E43B7,254,73.6,9.6,-4,44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0258,BR-02x04-H096,c0,Purple,#5E43B7,255,73.6,9.6,68,44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0234,BR-02x04-H096,c0,Purple,#5E43B7,256,73.6,9.6,-60,60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0254,BR-02x04-H096,c0,Purple,#5E43B7,257,73.6,9.6,52,60,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0239,BR-01x02-H096,c0,Purple,#5E43B7,258,73.6,9.6,-28,64,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0247,BR-01x02-H096,c0,Purple,#5E43B7,259,73.6,9.6,20,64,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0237,BR-02x02-H096,c0,Purple,#5E43B7,260,73.6,9.6,-44,68,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0251,BR-02x02-H096,c0,Purple,#5E43B7,261,73.6,9.6,36,68,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0240,BR-02x08-H096,c0,Purple,#5E43B7,262,73.6,9.6,-4,76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0277,BR-01x02-H096,c3,Hot pink,#F5547C,263,83.2,9.6,-16,-76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0278,BR-02x04-H096,c3,Hot pink,#F5547C,264,83.2,9.6,4,-76,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0285,BR-01x02-H096,c2,Black,#000000,265,83.2,9.6,24,-76,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0272,CT-09C-H096-2f6410248c,c2,Black,#000000,266,83.2,9.6,-36,-72,90,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0286,CT-07C-H096-8db0b03e41,c2,Black,#000000,267,83.2,9.6,40,-72,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0273,BR-01x01-H096,c1,Jade white,#FFFFFF,268,83.2,9.6,-48,-64,0,common-brick,True,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0291,BR-01x01-H096,c1,Jade white,#FFFFFF,269,83.2,9.6,56,-64,0,common-brick,True,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0268,CT-05C-H096-7ede4fdf04,c3,Hot pink,#F5547C,270,83.2,9.6,-60,-56,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0274,BR-01x02-H096,c0,Purple,#5E43B7,271,83.2,9.6,-44,-56,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0287,BR-01x02-H096,c0,Purple,#5E43B7,272,83.2,9.6,36,-56,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0288,BR-01x01-H096,c1,Jade white,#FFFFFF,273,83.2,9.6,48,-56,0,common-brick,True,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0292,BR-01x02-H096,c3,Hot pink,#F5547C,274,83.2,9.6,56,-52,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0269,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,275,83.2,9.6,-60,-44,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0279,BR-02x06-H096,c0,Purple,#5E43B7,276,83.2,9.6,-4,-44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0289,CT-03C-H096-c1d6f05dcc,c0,Purple,#5E43B7,277,83.2,9.6,52,-44,270,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0264,CT-05C-H096-c763985811,c3,Hot pink,#F5547C,278,83.2,9.6,-76,-40,180,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0293,BR-02x03-H096,c3,Hot pink,#F5547C,279,83.2,9.6,68,-40,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0294,BR-02x02-H096,c0,Purple,#5E43B7,280,83.2,9.6,68,-20,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0280,BR-01x02-H096,c0,Purple,#5E43B7,281,83.2,9.6,-4,-16,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0270,BR-02x02-H096,c0,Purple,#5E43B7,282,83.2,9.6,-60,-4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0275,BR-02x08-H096,c0,Purple,#5E43B7,283,83.2,9.6,-20,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0283,BR-02x08-H096,c0,Purple,#5E43B7,284,83.2,9.6,44,-4,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0265,CT-17C-H096-43671a5b5c,c0,Purple,#5E43B7,285,83.2,9.6,-76,0,0,supported-contour-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0263,BR-02x02-H096,c0,Purple,#5E43B7,286,83.2,9.6,-92,4,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0281,BR-01x02-H096,c0,Purple,#5E43B7,287,83.2,9.6,-4,8,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0296,BR-02x08-H096,c0,Purple,#5E43B7,288,83.2,9.6,84,12,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0295,BR-02x02-H096,c0,Purple,#5E43B7,289,83.2,9.6,68,36,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0266,BR-01x02-H096,c0,Purple,#5E43B7,290,83.2,9.6,-76,40,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0282,BR-02x08-H096,c0,Purple,#5E43B7,291,83.2,9.6,-4,44,0,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0267,BR-02x04-H096,c0,Purple,#5E43B7,292,83.2,9.6,-68,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0290,BR-02x04-H096,c0,Purple,#5E43B7,293,83.2,9.6,60,52,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0271,BR-02x06-H096,c0,Purple,#5E43B7,294,83.2,9.6,-44,68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
MON-R3-0284,BR-02x06-H096,c0,Purple,#5E43B7,295,83.2,9.6,36,68,270,common-brick,False,DIGITAL_PROTOTYPE_NOT_PHYSICALLY_TESTED
