step,part_id,type_id,color_id,x_mm,y_mm,bottom_z_mm,rotation_z_deg,insertion_axis,lower_support_ids,contact_stud_sites,physical_fit,retention
1,MON-R3-0001,PL-02x04-H032,c0,-52,-60,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
2,MON-R3-0002,PL-02x04-H032,c0,-20,-60,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
3,MON-R3-0003,PL-02x04-H032,c0,12,-60,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
4,MON-R3-0004,PL-02x04-H032,c0,44,-60,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
5,MON-R3-0005,PL-02x04-H032,c0,-52,-44,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
6,MON-R3-0006,PL-02x04-H032,c0,-20,-44,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
7,MON-R3-0007,PL-02x04-H032,c0,12,-44,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
8,MON-R3-0008,PL-02x04-H032,c0,44,-44,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
9,MON-R3-0009,PL-02x04-H032,c0,-52,-28,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
10,MON-R3-0010,PL-02x04-H032,c0,-20,-28,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
11,MON-R3-0011,PL-02x04-H032,c0,12,-28,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
12,MON-R3-0012,PL-02x04-H032,c0,44,-28,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
13,MON-R3-0013,PL-02x04-H032,c0,-52,-12,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
14,MON-R3-0014,PL-02x04-H032,c0,-20,-12,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
15,MON-R3-0015,PL-02x04-H032,c0,12,-12,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
16,MON-R3-0016,PL-02x04-H032,c0,44,-12,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
17,MON-R3-0017,PL-02x04-H032,c0,-52,4,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
18,MON-R3-0018,PL-02x04-H032,c0,-20,4,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
19,MON-R3-0019,PL-02x04-H032,c0,12,4,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
20,MON-R3-0020,PL-02x04-H032,c0,44,4,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
21,MON-R3-0021,PL-02x04-H032,c0,-52,20,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
22,MON-R3-0022,PL-02x04-H032,c0,-20,20,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
23,MON-R3-0023,PL-02x04-H032,c0,12,20,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
24,MON-R3-0024,PL-02x04-H032,c0,44,20,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
25,MON-R3-0025,PL-02x04-H032,c0,-52,36,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
26,MON-R3-0026,PL-02x04-H032,c0,-20,36,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
27,MON-R3-0027,PL-02x04-H032,c0,12,36,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
28,MON-R3-0028,PL-02x04-H032,c0,44,36,0.0,270,-Z,,0,UNKNOWN,UNKNOWN
29,MON-R3-0031,PL-02x02-H032,c0,-52,-60,3.2,0,-Z,MON-R3-0001,4,UNKNOWN,UNKNOWN
30,MON-R3-0036,PL-02x02-H032,c0,-20,-60,3.2,0,-Z,MON-R3-0002,4,UNKNOWN,UNKNOWN
31,MON-R3-0041,PL-02x02-H032,c0,12,-60,3.2,0,-Z,MON-R3-0003,4,UNKNOWN,UNKNOWN
32,MON-R3-0046,PL-02x02-H032,c0,44,-60,3.2,0,-Z,MON-R3-0004,4,UNKNOWN,UNKNOWN
33,MON-R3-0029,PL-01x08-H032,c0,-64,-36,3.2,0,-Z,MON-R3-0001;MON-R3-0005;MON-R3-0009;MON-R3-0013,8,UNKNOWN,UNKNOWN
34,MON-R3-0034,PL-02x08-H032,c0,-36,-36,3.2,0,-Z,MON-R3-0001;MON-R3-0002;MON-R3-0005;MON-R3-0006;MON-R3-0009;MON-R3-0010;MON-R3-0013;MON-R3-0014,16,UNKNOWN,UNKNOWN
35,MON-R3-0039,PL-02x08-H032,c0,-4,-36,3.2,0,-Z,MON-R3-0002;MON-R3-0003;MON-R3-0006;MON-R3-0007;MON-R3-0010;MON-R3-0011;MON-R3-0014;MON-R3-0015,16,UNKNOWN,UNKNOWN
36,MON-R3-0044,PL-02x08-H032,c0,28,-36,3.2,0,-Z,MON-R3-0003;MON-R3-0004;MON-R3-0007;MON-R3-0008;MON-R3-0011;MON-R3-0012;MON-R3-0015;MON-R3-0016,16,UNKNOWN,UNKNOWN
37,MON-R3-0049,PL-01x08-H032,c0,56,-36,3.2,0,-Z,MON-R3-0004;MON-R3-0008;MON-R3-0012;MON-R3-0016,8,UNKNOWN,UNKNOWN
38,MON-R3-0032,PL-02x08-H032,c0,-52,-20,3.2,0,-Z,MON-R3-0005;MON-R3-0009;MON-R3-0013;MON-R3-0017,16,UNKNOWN,UNKNOWN
39,MON-R3-0037,PL-02x08-H032,c0,-20,-20,3.2,0,-Z,MON-R3-0006;MON-R3-0010;MON-R3-0014;MON-R3-0018,16,UNKNOWN,UNKNOWN
40,MON-R3-0042,PL-02x08-H032,c0,12,-20,3.2,0,-Z,MON-R3-0007;MON-R3-0011;MON-R3-0015;MON-R3-0019,16,UNKNOWN,UNKNOWN
41,MON-R3-0047,PL-02x08-H032,c0,44,-20,3.2,0,-Z,MON-R3-0008;MON-R3-0012;MON-R3-0016;MON-R3-0020,16,UNKNOWN,UNKNOWN
42,MON-R3-0030,PL-01x06-H032,c0,-64,20,3.2,0,-Z,MON-R3-0017;MON-R3-0021;MON-R3-0025,6,UNKNOWN,UNKNOWN
43,MON-R3-0035,PL-02x06-H032,c0,-36,20,3.2,0,-Z,MON-R3-0017;MON-R3-0018;MON-R3-0021;MON-R3-0022;MON-R3-0025;MON-R3-0026,12,UNKNOWN,UNKNOWN
44,MON-R3-0040,PL-02x06-H032,c0,-4,20,3.2,0,-Z,MON-R3-0018;MON-R3-0019;MON-R3-0022;MON-R3-0023;MON-R3-0026;MON-R3-0027,12,UNKNOWN,UNKNOWN
45,MON-R3-0045,PL-02x06-H032,c0,28,20,3.2,0,-Z,MON-R3-0019;MON-R3-0020;MON-R3-0023;MON-R3-0024;MON-R3-0027;MON-R3-0028,12,UNKNOWN,UNKNOWN
46,MON-R3-0050,PL-01x06-H032,c0,56,20,3.2,0,-Z,MON-R3-0020;MON-R3-0024;MON-R3-0028,6,UNKNOWN,UNKNOWN
47,MON-R3-0033,PL-02x04-H032,c0,-52,28,3.2,0,-Z,MON-R3-0021;MON-R3-0025,8,UNKNOWN,UNKNOWN
48,MON-R3-0038,PL-02x04-H032,c0,-20,28,3.2,0,-Z,MON-R3-0022;MON-R3-0026,8,UNKNOWN,UNKNOWN
49,MON-R3-0043,PL-02x04-H032,c0,12,28,3.2,0,-Z,MON-R3-0023;MON-R3-0027,8,UNKNOWN,UNKNOWN
50,MON-R3-0048,PL-02x04-H032,c0,44,28,3.2,0,-Z,MON-R3-0024;MON-R3-0028,8,UNKNOWN,UNKNOWN
51,MON-R3-0056,BR-02x04-H096,c0,-4,-60,6.4,270,-Z,MON-R3-0036;MON-R3-0039;MON-R3-0041,8,UNKNOWN,UNKNOWN
52,MON-R3-0052,BR-04x06-H096,c0,-28,-36,6.4,270,-Z,MON-R3-0032;MON-R3-0034;MON-R3-0037;MON-R3-0039,24,UNKNOWN,UNKNOWN
53,MON-R3-0057,BR-04x06-H096,c0,20,-36,6.4,270,-Z,MON-R3-0039;MON-R3-0042;MON-R3-0044;MON-R3-0047,24,UNKNOWN,UNKNOWN
54,MON-R3-0051,BR-02x02-H096,c0,-60,-12,6.4,0,-Z,MON-R3-0029;MON-R3-0032,4,UNKNOWN,UNKNOWN
55,MON-R3-0061,BR-02x06-H096,c0,52,-12,6.4,0,-Z,MON-R3-0047;MON-R3-0049;MON-R3-0050,12,UNKNOWN,UNKNOWN
56,MON-R3-0053,BR-04x06-H096,c0,-28,-4,6.4,270,-Z,MON-R3-0032;MON-R3-0034;MON-R3-0035;MON-R3-0037;MON-R3-0039;MON-R3-0040,24,UNKNOWN,UNKNOWN
57,MON-R3-0058,BR-04x06-H096,c0,20,-4,6.4,270,-Z,MON-R3-0039;MON-R3-0040;MON-R3-0042;MON-R3-0044;MON-R3-0045;MON-R3-0047,24,UNKNOWN,UNKNOWN
58,MON-R3-0054,BR-02x02-H096,c0,-44,20,6.4,0,-Z,MON-R3-0033;MON-R3-0035,4,UNKNOWN,UNKNOWN
59,MON-R3-0059,BR-02x04-H096,c0,28,20,6.4,270,-Z,MON-R3-0043;MON-R3-0045;MON-R3-0048,8,UNKNOWN,UNKNOWN
60,MON-R3-0055,BR-04x06-H096,c0,-12,28,6.4,270,-Z,MON-R3-0035;MON-R3-0038;MON-R3-0040;MON-R3-0043,24,UNKNOWN,UNKNOWN
61,MON-R3-0060,BR-02x02-H096,c0,20,36,6.4,0,-Z,MON-R3-0043;MON-R3-0045,4,UNKNOWN,UNKNOWN
62,MON-R3-0064,CT-20C-H096-21b3f8c171,c3,-4,-72,16.0,270,-Z,MON-R3-0056,4,UNKNOWN,UNKNOWN
63,MON-R3-0067,BR-01x03-H096,c0,-24,-56,16.0,270,-Z,MON-R3-0056,1,UNKNOWN,UNKNOWN
64,MON-R3-0073,BR-01x03-H096,c0,16,-56,16.0,270,-Z,MON-R3-0056,1,UNKNOWN,UNKNOWN
65,MON-R3-0065,BR-02x03-H096,c0,-44,-48,16.0,0,-Z,MON-R3-0052,4,UNKNOWN,UNKNOWN
66,MON-R3-0076,BR-02x03-H096,c0,36,-48,16.0,0,-Z,MON-R3-0057,4,UNKNOWN,UNKNOWN
67,MON-R3-0071,BR-02x08-H096,c0,-4,-28,16.0,0,-Z,MON-R3-0052;MON-R3-0053;MON-R3-0056;MON-R3-0057;MON-R3-0058,16,UNKNOWN,UNKNOWN
68,MON-R3-0062,CT-20C-H096-33529a809f,c0,-68,-20,16.0,180,-Z,MON-R3-0051,4,UNKNOWN,UNKNOWN
69,MON-R3-0077,CT-18C-H096-7dc999aebd,c0,60,-20,16.0,180,-Z,MON-R3-0061,4,UNKNOWN,UNKNOWN
70,MON-R3-0066,BR-02x04-H096,c0,-36,-4,16.0,270,-Z,MON-R3-0053,8,UNKNOWN,UNKNOWN
71,MON-R3-0070,BR-01x02-H096,c0,-16,-4,16.0,0,-Z,MON-R3-0053,2,UNKNOWN,UNKNOWN
72,MON-R3-0074,BR-02x08-H096,c0,36,-4,16.0,270,-Z,MON-R3-0058;MON-R3-0061,14,UNKNOWN,UNKNOWN
73,MON-R3-0072,BR-02x04-H096,c0,-4,20,16.0,0,-Z,MON-R3-0053;MON-R3-0055;MON-R3-0058,8,UNKNOWN,UNKNOWN
74,MON-R3-0063,CT-12C-H096-dc1b462174,c0,-52,28,16.0,90,-Z,MON-R3-0054,4,UNKNOWN,UNKNOWN
75,MON-R3-0075,CT-20C-H096-8f6969895d,c0,44,28,16.0,270,-Z,MON-R3-0060,4,UNKNOWN,UNKNOWN
76,MON-R3-0068,BR-02x02-H096,c0,-28,36,16.0,0,-Z,MON-R3-0055,4,UNKNOWN,UNKNOWN
77,MON-R3-0069,CT-18C-H096-d42c35ea27,c0,-4,48,16.0,270,-Z,MON-R3-0055,2,UNKNOWN,UNKNOWN
78,MON-R3-0085,BR-02x08-H096,c3,-20,-76,25.6,270,-Z,MON-R3-0064,8,UNKNOWN,UNKNOWN
79,MON-R3-0092,CT-15C-H096-683acb1ad3,c3,36,-68,25.6,90,-Z,MON-R3-0064;MON-R3-0076,4,UNKNOWN,UNKNOWN
80,MON-R3-0083,CT-07C-H096-19b018b623,c3,-52,-60,25.6,90,-Z,MON-R3-0064;MON-R3-0065,4,UNKNOWN,UNKNOWN
81,MON-R3-0078,CT-09C-H096-2f6410248c,c0,-68,-48,25.6,270,-Z,MON-R3-0062,4,UNKNOWN,UNKNOWN
82,MON-R3-0094,CT-07C-H096-f685e61d18,c0,60,-48,25.6,270,-Z,MON-R3-0077,4,UNKNOWN,UNKNOWN
83,MON-R3-0088,BR-02x06-H096,c0,-4,-44,25.6,0,-Z,MON-R3-0064;MON-R3-0071,12,UNKNOWN,UNKNOWN
84,MON-R3-0079,BR-02x03-H096,c0,-76,-24,25.6,0,-Z,MON-R3-0062,2,UNKNOWN,UNKNOWN
85,MON-R3-0089,BR-01x02-H096,c0,-4,-16,25.6,270,-Z,MON-R3-0071,2,UNKNOWN,UNKNOWN
86,MON-R3-0097,BR-02x08-H096,c0,68,-12,25.6,0,-Z,MON-R3-0074;MON-R3-0075;MON-R3-0077,14,UNKNOWN,UNKNOWN
87,MON-R3-0082,BR-02x08-H096,c0,-44,-4,25.6,270,-Z,MON-R3-0062;MON-R3-0066;MON-R3-0070,15,UNKNOWN,UNKNOWN
88,MON-R3-0091,BR-02x06-H096,c0,28,-4,25.6,270,-Z,MON-R3-0074,12,UNKNOWN,UNKNOWN
89,MON-R3-0096,BR-01x02-H096,c0,56,-4,25.6,0,-Z,MON-R3-0074,2,UNKNOWN,UNKNOWN
90,MON-R3-0080,CT-04C-H096-8e241044a8,c0,-76,0,25.6,0,-Z,MON-R3-0062,1,UNKNOWN,UNKNOWN
91,MON-R3-0081,BR-02x04-H096,c0,-68,20,25.6,270,-Z,MON-R3-0063,4,UNKNOWN,UNKNOWN
92,MON-R3-0090,BR-02x08-H096,c0,-4,20,25.6,0,-Z,MON-R3-0069;MON-R3-0071;MON-R3-0072,16,UNKNOWN,UNKNOWN
93,MON-R3-0098,BR-01x02-H096,c0,68,24,25.6,270,-Z,MON-R3-0075,2,UNKNOWN,UNKNOWN
94,MON-R3-0084,BR-02x04-H096,c0,-52,36,25.6,270,-Z,MON-R3-0063,4,UNKNOWN,UNKNOWN
95,MON-R3-0095,BR-02x04-H096,c0,60,36,25.6,270,-Z,MON-R3-0075,4,UNKNOWN,UNKNOWN
96,MON-R3-0086,BR-02x04-H096,c0,-36,52,25.6,270,-Z,MON-R3-0069,4,UNKNOWN,UNKNOWN
97,MON-R3-0093,BR-02x06-H096,c0,36,52,25.6,270,-Z,MON-R3-0069,4,UNKNOWN,UNKNOWN
98,MON-R3-0087,CT-16C-H096-ab7eb6d927,c0,4,60,25.6,270,-Z,MON-R3-0069,4,UNKNOWN,UNKNOWN
99,MON-R3-0112,BR-01x04-H096,c3,-4,-80,35.2,270,-Z,MON-R3-0085,4,UNKNOWN,UNKNOWN
100,MON-R3-0106,BR-02x04-H096,c3,-36,-76,35.2,270,-Z,MON-R3-0085,8,UNKNOWN,UNKNOWN
101,MON-R3-0116,BR-02x06-H096,c3,36,-76,35.2,270,-Z,MON-R3-0092,8,UNKNOWN,UNKNOWN
102,MON-R3-0102,CT-05C-H096-c763985811,c3,-56,-60,35.2,90,-Z,MON-R3-0078;MON-R3-0083,5,UNKNOWN,UNKNOWN
103,MON-R3-0107,CT-03C-H096-c1d6f05dcc,c0,-44,-60,35.2,180,-Z,MON-R3-0083,3,UNKNOWN,UNKNOWN
104,MON-R3-0119,CT-09C-H096-5eb32c5359,c3,60,-56,35.2,90,-Z,MON-R3-0092;MON-R3-0094,5,UNKNOWN,UNKNOWN
105,MON-R3-0103,BR-02x02-H096,c0,-60,-44,35.2,0,-Z,MON-R3-0078,4,UNKNOWN,UNKNOWN
106,MON-R3-0113,CT-18C-H096-469022c2b9,c0,-4,-44,35.2,0,-Z,MON-R3-0085;MON-R3-0088;MON-R3-0089,18,UNKNOWN,UNKNOWN
107,MON-R3-0099,CT-10C-H096-506b844354,c0,-84,-36,35.2,0,-Z,MON-R3-0078,2,UNKNOWN,UNKNOWN
108,MON-R3-0100,BR-02x08-H096,c0,-76,-12,35.2,0,-Z,MON-R3-0078;MON-R3-0079;MON-R3-0080;MON-R3-0081;MON-R3-0082,16,UNKNOWN,UNKNOWN
109,MON-R3-0121,CT-25C-H096-06daa47720,c0,80,-12,35.2,0,-Z,MON-R3-0094;MON-R3-0097,7,UNKNOWN,UNKNOWN
110,MON-R3-0104,BR-02x02-H096,c0,-60,-4,35.2,0,-Z,MON-R3-0082,4,UNKNOWN,UNKNOWN
111,MON-R3-0108,BR-02x08-H096,c0,-20,-4,35.2,270,-Z,MON-R3-0082;MON-R3-0090;MON-R3-0091,16,UNKNOWN,UNKNOWN
112,MON-R3-0117,BR-02x08-H096,c0,44,-4,35.2,270,-Z,MON-R3-0091;MON-R3-0096;MON-R3-0097,16,UNKNOWN,UNKNOWN
113,MON-R3-0101,BR-02x03-H096,c0,-76,32,35.2,0,-Z,MON-R3-0081,2,UNKNOWN,UNKNOWN
114,MON-R3-0114,BR-02x08-H096,c0,-4,36,35.2,0,-Z,MON-R3-0087;MON-R3-0090,16,UNKNOWN,UNKNOWN
115,MON-R3-0122,BR-02x06-H096,c0,68,36,35.2,0,-Z,MON-R3-0095;MON-R3-0097;MON-R3-0098,8,UNKNOWN,UNKNOWN
116,MON-R3-0105,BR-02x04-H096,c0,-60,44,35.2,0,-Z,MON-R3-0084,4,UNKNOWN,UNKNOWN
117,MON-R3-0120,BR-02x02-H096,c0,52,52,35.2,0,-Z,MON-R3-0093,4,UNKNOWN,UNKNOWN
118,MON-R3-0109,BR-02x04-H096,c0,-44,60,35.2,0,-Z,MON-R3-0086,4,UNKNOWN,UNKNOWN
119,MON-R3-0118,BR-02x04-H096,c0,36,60,35.2,0,-Z,MON-R3-0093,4,UNKNOWN,UNKNOWN
120,MON-R3-0110,BR-01x03-H096,c0,-24,64,35.2,270,-Z,MON-R3-0087,1,UNKNOWN,UNKNOWN
121,MON-R3-0115,BR-01x03-H096,c0,16,64,35.2,270,-Z,MON-R3-0087,3,UNKNOWN,UNKNOWN
122,MON-R3-0111,BR-01x08-H096,c0,-4,72,35.2,270,-Z,MON-R3-0087,6,UNKNOWN,UNKNOWN
123,MON-R3-0134,BR-01x03-H096,c3,-24,-80,44.8,270,-Z,MON-R3-0106;MON-R3-0112,3,UNKNOWN,UNKNOWN
124,MON-R3-0137,BR-01x02-H096,c2,-4,-80,44.8,270,-Z,MON-R3-0112,2,UNKNOWN,UNKNOWN
125,MON-R3-0141,BR-01x04-H096,c3,20,-80,44.8,270,-Z,MON-R3-0112;MON-R3-0116,4,UNKNOWN,UNKNOWN
126,MON-R3-0145,BR-02x03-H096,c3,48,-76,44.8,270,-Z,MON-R3-0116,6,UNKNOWN,UNKNOWN
127,MON-R3-0131,CT-05C-H096-7ede4fdf04,c3,-44,-72,44.8,0,-Z,MON-R3-0102;MON-R3-0106,5,UNKNOWN,UNKNOWN
128,MON-R3-0135,BR-01x09-H096,c0,0,-72,44.8,270,-Z,MON-R3-0106;MON-R3-0113;MON-R3-0116,9,UNKNOWN,UNKNOWN
129,MON-R3-0132,CT-03C-H096-c1d6f05dcc,c0,-44,-60,44.8,180,-Z,MON-R3-0107,3,UNKNOWN,UNKNOWN
130,MON-R3-0138,BR-02x02-H096,c0,-4,-60,44.8,0,-Z,MON-R3-0113,4,UNKNOWN,UNKNOWN
131,MON-R3-0146,CT-03C-H096-c1d6f05dcc,c0,52,-60,44.8,270,-Z,MON-R3-0119,3,UNKNOWN,UNKNOWN
132,MON-R3-0147,CT-05C-H096-7ede4fdf04,c3,64,-60,44.8,90,-Z,MON-R3-0119,5,UNKNOWN,UNKNOWN
133,MON-R3-0129,CT-05C-H096-7ede4fdf04,c3,-60,-56,44.8,0,-Z,MON-R3-0102;MON-R3-0103,5,UNKNOWN,UNKNOWN
134,MON-R3-0123,BR-02x04-H096,c0,-84,-44,44.8,270,-Z,MON-R3-0099;MON-R3-0100,8,UNKNOWN,UNKNOWN
135,MON-R3-0130,CT-03C-H096-c1d6f05dcc,c0,-60,-44,44.8,180,-Z,MON-R3-0103,3,UNKNOWN,UNKNOWN
136,MON-R3-0148,BR-02x02-H096,c0,68,-44,44.8,0,-Z,MON-R3-0119;MON-R3-0121,4,UNKNOWN,UNKNOWN
137,MON-R3-0153,BR-01x04-H096,c0,96,-36,44.8,0,-Z,MON-R3-0121,2,UNKNOWN,UNKNOWN
138,MON-R3-0124,BR-02x03-H096,c0,-92,-24,44.8,0,-Z,MON-R3-0099,4,UNKNOWN,UNKNOWN
139,MON-R3-0139,BR-02x08-H096,c0,-4,-20,44.8,0,-Z,MON-R3-0108;MON-R3-0113;MON-R3-0114,16,UNKNOWN,UNKNOWN
140,MON-R3-0151,BR-02x08-H096,c0,84,-20,44.8,0,-Z,MON-R3-0121,12,UNKNOWN,UNKNOWN
141,MON-R3-0125,BR-02x08-H096,c0,-68,-4,44.8,270,-Z,MON-R3-0100;MON-R3-0104;MON-R3-0108,12,UNKNOWN,UNKNOWN
142,MON-R3-0136,BR-02x03-H096,c0,-24,-4,44.8,270,-Z,MON-R3-0108,6,UNKNOWN,UNKNOWN
143,MON-R3-0142,BR-02x08-H096,c0,36,-4,44.8,270,-Z,MON-R3-0108;MON-R3-0117,16,UNKNOWN,UNKNOWN
144,MON-R3-0150,BR-01x02-H096,c0,72,-4,44.8,0,-Z,MON-R3-0117,2,UNKNOWN,UNKNOWN
145,MON-R3-0126,CT-10C-H096-9e938acd9a,c0,-84,20,44.8,180,-Z,MON-R3-0100;MON-R3-0101,8,UNKNOWN,UNKNOWN
146,MON-R3-0152,BR-02x02-H096,c0,84,20,44.8,0,-Z,MON-R3-0121,4,UNKNOWN,UNKNOWN
147,MON-R3-0140,BR-02x06-H096,c0,-4,36,44.8,0,-Z,MON-R3-0114,12,UNKNOWN,UNKNOWN
148,MON-R3-0149,BR-02x04-H096,c0,76,36,44.8,270,-Z,MON-R3-0122,4,UNKNOWN,UNKNOWN
149,MON-R3-0127,BR-01x02-H096,c0,-76,40,44.8,270,-Z,MON-R3-0101,2,UNKNOWN,UNKNOWN
150,MON-R3-0128,BR-02x06-H096,c0,-60,52,44.8,270,-Z,MON-R3-0105;MON-R3-0109,8,UNKNOWN,UNKNOWN
151,MON-R3-0144,BR-02x06-H096,c0,52,52,44.8,270,-Z,MON-R3-0118;MON-R3-0120;MON-R3-0122,12,UNKNOWN,UNKNOWN
152,MON-R3-0133,BR-02x08-H096,c0,-20,68,44.8,270,-Z,MON-R3-0109;MON-R3-0110;MON-R3-0111;MON-R3-0114;MON-R3-0115,16,UNKNOWN,UNKNOWN
153,MON-R3-0143,BR-02x04-H096,c0,28,68,44.8,270,-Z,MON-R3-0111;MON-R3-0115;MON-R3-0118,8,UNKNOWN,UNKNOWN
154,MON-R3-0162,BR-01x08-H096,c3,-20,-80,54.4,270,-Z,MON-R3-0131;MON-R3-0134;MON-R3-0137;MON-R3-0141,8,UNKNOWN,UNKNOWN
155,MON-R3-0175,BR-01x02-H096,c3,20,-80,54.4,270,-Z,MON-R3-0141,2,UNKNOWN,UNKNOWN
156,MON-R3-0178,BR-02x04-H096,c3,44,-76,54.4,270,-Z,MON-R3-0135;MON-R3-0141;MON-R3-0145,8,UNKNOWN,UNKNOWN
157,MON-R3-0163,CT-03C-H096-c1d6f05dcc,c3,-44,-68,54.4,0,-Z,MON-R3-0131,3,UNKNOWN,UNKNOWN
158,MON-R3-0164,CT-06C-H096-1f09483782,c0,-40,-64,54.4,180,-Z,MON-R3-0132;MON-R3-0135,4,UNKNOWN,UNKNOWN
159,MON-R3-0183,BR-01x02-H096,c3,52,-64,54.4,270,-Z,MON-R3-0146;MON-R3-0147,2,UNKNOWN,UNKNOWN
160,MON-R3-0160,CT-05C-H096-7ede4fdf04,c3,-60,-56,54.4,0,-Z,MON-R3-0129,5,UNKNOWN,UNKNOWN
161,MON-R3-0187,CT-05C-H096-7ede4fdf04,c3,68,-56,54.4,0,-Z,MON-R3-0147;MON-R3-0148,5,UNKNOWN,UNKNOWN
162,MON-R3-0167,BR-04x06-H096,c0,-12,-52,54.4,0,-Z,MON-R3-0135;MON-R3-0138;MON-R3-0139,14,UNKNOWN,UNKNOWN
163,MON-R3-0174,BR-01x06-H096,c0,8,-52,54.4,0,-Z,MON-R3-0135,1,UNKNOWN,UNKNOWN
164,MON-R3-0156,BR-01x03-H096,c0,-80,-48,54.4,270,-Z,MON-R3-0123,3,UNKNOWN,UNKNOWN
165,MON-R3-0188,BR-01x03-H096,c0,80,-48,54.4,270,-Z,MON-R3-0148;MON-R3-0151,3,UNKNOWN,UNKNOWN
166,MON-R3-0176,BR-02x08-H096,c0,20,-44,54.4,0,-Z,MON-R3-0135,2,UNKNOWN,UNKNOWN
167,MON-R3-0179,CT-14C-H096-3e2c5d19d1,c0,44,-40,54.4,0,-Z,MON-R3-0146,2,UNKNOWN,UNKNOWN
168,MON-R3-0191,CT-04C-H096-bec36f7bdc,c0,92,-32,54.4,0,-Z,MON-R3-0151;MON-R3-0153,4,UNKNOWN,UNKNOWN
169,MON-R3-0181,BR-04x06-H096,c0,60,-28,54.4,270,-Z,MON-R3-0148;MON-R3-0151,6,UNKNOWN,UNKNOWN
170,MON-R3-0161,CT-25C-H096-b6b30d10c3,c0,-44,-24,54.4,0,-Z,MON-R3-0125;MON-R3-0130;MON-R3-0136,7,UNKNOWN,UNKNOWN
171,MON-R3-0154,BR-01x08-H096,c0,-96,-20,54.4,0,-Z,MON-R3-0123;MON-R3-0124;MON-R3-0125;MON-R3-0126,8,UNKNOWN,UNKNOWN
172,MON-R3-0157,BR-04x06-H096,c0,-76,-20,54.4,0,-Z,MON-R3-0123;MON-R3-0124;MON-R3-0125;MON-R3-0130,15,UNKNOWN,UNKNOWN
173,MON-R3-0168,BR-01x03-H096,c0,-24,-16,54.4,0,-Z,MON-R3-0136,1,UNKNOWN,UNKNOWN
174,MON-R3-0169,BR-04x06-H096,c0,-4,-4,54.4,0,-Z,MON-R3-0136;MON-R3-0139;MON-R3-0140;MON-R3-0142,16,UNKNOWN,UNKNOWN
175,MON-R3-0192,BR-01x08-H096,c0,88,4,54.4,0,-Z,MON-R3-0149;MON-R3-0151;MON-R3-0152,8,UNKNOWN,UNKNOWN
