part_id,type_id,color,hex,layer,assembly_step,x_mm,y_mm,z_mm,rotation_z_deg,insertion_axis,support_class,required_aids,baseline_part_ids,status
MON-F-09013,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,42,8618,64.0,-48.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09013,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09014,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,42,8619,68.0,-48.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09014,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09015,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,42,8620,68.0,-44.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09015,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09016,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,42,8621,68.0,-40.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09016,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09017,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,42,8622,72.0,-40.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09017,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09018,r2-p4-2c-88381088bd9d,Hot pink,#F5547C,42,8623,72.0,-34.0,100.8,270,-Z,SEATED_NOMINAL,,MON-F-09018,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09019,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,42,8624,72.0,52.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09019,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09020,r2-p4-2c-88381088bd9d,Purple,#5E43B7,42,8625,76.0,-26.0,100.8,270,-Z,SEATED_NOMINAL,,MON-F-09020,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09021,r2-p4-4c-9180de851882,Purple,#5E43B7,42,8626,78.0,-18.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09021,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09022,r2-p4-4c-9180de851882,Purple,#5E43B7,42,8627,78.0,-10.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09022,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09023,r2-p4-6c-7b734626068d,Purple,#5E43B7,42,8628,80.0,-2.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09023,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09024,r2-p4-6c-7b734626068d,Purple,#5E43B7,42,8629,80.0,6.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09024,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09025,r2-p4-6c-7b734626068d,Purple,#5E43B7,42,8630,80.0,14.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09025,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09026,r2-p4-6c-7b734626068d,Purple,#5E43B7,42,8631,80.0,22.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09026,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09027,r2-p4-4c-9180de851882,Purple,#5E43B7,42,8632,78.0,30.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09027,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09028,r2-p4-2c-88381088bd9d,Purple,#5E43B7,42,8633,78.0,36.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09028,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09029,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,42,8634,76.0,40.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09029,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09030,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,42,8635,76.0,44.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09030,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09031,r2-p4-1c-c084a429390d,Purple,#5E43B7,42,8636,84.0,-8.0,100.8,0,-Z,SEATED_NOMINAL,,MON-F-09031,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09148,r2-p4-2c-88381088bd9d,Purple,#5E43B7,43,8637,-84.0,-10.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09148,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09149,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8638,-82.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09149,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09171,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8639,-82.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09171,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09193,r2-p4-4c-04555eeff664,Purple,#5E43B7,43,8640,-82.0,30.0,103.2,90,-Z,SEATED_NOMINAL,,MON-F-09193,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09126,r2-p4-1c-c084a429390d,Purple,#5E43B7,43,8641,-80.0,-24.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09126,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09127,r2-p4-4c-b02791f0c425,Purple,#5E43B7,43,8642,-80.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09127,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09214,r2-p4-2c-88381088bd9d,Purple,#5E43B7,43,8643,-80.0,38.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09214,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09123,r2-p4-6c-451263ebf740,Purple,#5E43B7,43,8644,-74.0,-28.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09123,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09128,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8645,-74.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09128,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09150,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8646,-74.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09150,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09172,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8647,-74.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09172,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09194,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8648,-74.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09194,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09216,r2-p4-4c-9180de851882,Purple,#5E43B7,43,8649,-74.0,46.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09216,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09099,r2-p4-2c-714146ac709f,Hot pink,#F5547C,43,8650,-72.0,-42.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09099,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09103,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,43,8651,-72.0,-36.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09103,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09236,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,43,8652,-72.0,52.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09236,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09095,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,43,8653,-68.0,-48.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09095,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09100,r2-p4-2c-88381088bd9d,Purple,#5E43B7,43,8654,-68.0,-42.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09100,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09104,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8655,-66.0,-30.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09104,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09129,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8656,-66.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09129,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09151,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8657,-66.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09151,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09173,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8658,-66.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09173,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09195,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8659,-66.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09195,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09217,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8660,-66.0,50.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09217,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09069,r2-p4-1c-c084a429390d,Hot pink,#F5547C,43,8661,-64.0,-56.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09069,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09077,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,43,8662,-64.0,-52.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09077,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09096,r2-p4-3c-b982b6d67e98,Purple,#5E43B7,43,8663,-64.0,-44.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09096,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09238,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,43,8664,-64.0,60.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09238,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09070,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,43,8665,-60.0,-56.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09070,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09078,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8666,-58.0,-46.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09078,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09105,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8667,-58.0,-30.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09105,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09130,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8668,-58.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09130,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09152,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8669,-58.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09152,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09174,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8670,-58.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09174,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09196,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8671,-58.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09196,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09218,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8672,-58.0,50.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09218,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09239,r2-p4-4c-9180de851882,Purple,#5E43B7,43,8673,-58.0,62.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09239,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09063,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,43,8674,-56.0,-60.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09063,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09071,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,43,8675,-56.0,-56.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09071,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09256,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,43,8676,-56.0,68.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09256,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09064,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,43,8677,-52.0,-60.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09064,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09072,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,43,8678,-52.0,-56.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09072,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09079,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8679,-50.0,-46.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09079,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09106,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8680,-50.0,-30.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09106,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09131,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8681,-50.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09131,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09153,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8682,-50.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09153,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09175,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8683,-50.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09175,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09197,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8684,-50.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09197,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09219,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8685,-50.0,50.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09219,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09240,r2-p4-6c-7b734626068d,Purple,#5E43B7,43,8686,-50.0,64.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09240,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09057,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,43,8687,-48.0,-64.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09057,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09065,r2-p4-2c-88381088bd9d,Purple,#5E43B7,43,8688,-48.0,-58.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09065,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09258,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,43,8689,-48.0,72.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09258,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09058,r2-p4-2c-88381088bd9d,Hot pink,#F5547C,43,8690,-42.0,-64.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09058,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09066,r2-p4-4c-9180de851882,Purple,#5E43B7,43,8691,-42.0,-58.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09066,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09080,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8692,-42.0,-46.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09080,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09107,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8693,-42.0,-30.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09107,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09132,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8694,-42.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09132,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09154,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8695,-42.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09154,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09176,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8696,-42.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09176,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09198,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8697,-42.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09198,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09220,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8698,-42.0,50.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09220,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09241,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8699,-42.0,66.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09241,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09259,r2-p4-1c-c084a429390d,Purple,#5E43B7,43,8700,-40.0,76.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09259,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09047,r2-p4-2c-88381088bd9d,Hot pink,#F5547C,43,8701,-34.0,-68.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09047,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09059,r2-p4-6c-7b734626068d,Purple,#5E43B7,43,8702,-34.0,-60.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09059,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09081,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8703,-34.0,-46.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09081,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09108,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8704,-34.0,-30.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09108,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09133,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8705,-34.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09133,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09155,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8706,-34.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09155,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09177,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8707,-34.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09177,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09199,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8708,-34.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09199,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09221,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8709,-34.0,50.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09221,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09242,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8710,-34.0,66.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09242,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09260,r2-p4-2c-88381088bd9d,Purple,#5E43B7,43,8711,-34.0,76.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09260,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09038,r2-p4-2c-88381088bd9d,Hot pink,#F5547C,43,8712,-26.0,-72.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09038,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09048,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8713,-26.0,-62.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09048,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09082,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8714,-26.0,-46.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09082,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09109,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8715,-26.0,-30.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09109,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09134,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8716,-26.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09134,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09156,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8717,-26.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09156,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09178,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8718,-26.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09178,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09200,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8719,-26.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09200,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09222,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8720,-26.0,50.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09222,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09243,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8721,-26.0,66.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09243,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09261,r2-p4-4c-04555eeff664,Purple,#5E43B7,43,8722,-26.0,78.0,103.2,90,-Z,SEATED_NOMINAL,,MON-F-09261,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09032,r2-p4-2c-88381088bd9d,Hot pink,#F5547C,43,8723,-18.0,-76.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09032,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09039,r2-p4-2c-88381088bd9d,Purple,#5E43B7,43,8724,-18.0,-72.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09039,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09049,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8725,-18.0,-62.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09049,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09083,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8726,-18.0,-46.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09083,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09110,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8727,-18.0,-30.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09110,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09135,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8728,-18.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09135,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09157,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8729,-18.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09157,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09179,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8730,-18.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09179,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09201,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8731,-18.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09201,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09223,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8732,-18.0,50.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09223,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09244,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8733,-18.0,66.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09244,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09262,r2-p4-4c-9180de851882,Purple,#5E43B7,43,8734,-18.0,78.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09262,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09033,r2-p4-2c-88381088bd9d,Hot pink,#F5547C,43,8735,-10.0,-76.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09033,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09040,r2-p4-2c-88381088bd9d,Purple,#5E43B7,43,8736,-10.0,-72.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09040,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09050,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8737,-10.0,-62.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09050,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09084,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8738,-10.0,-46.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09084,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09111,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8739,-10.0,-30.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09111,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09136,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8740,-10.0,-14.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09136,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09158,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8741,-10.0,2.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09158,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09180,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8742,-10.0,18.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09180,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09202,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8743,-10.0,34.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09202,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09224,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8744,-10.0,50.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09224,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09245,r2-p4-8c-186a9f84f098,Purple,#5E43B7,43,8745,-10.0,66.0,103.2,270,-Z,SEATED_NOMINAL,,MON-F-09245,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09263,r2-p4-4c-9180de851882,Purple,#5E43B7,43,8746,-10.0,78.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09263,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09034,r2-p4-2c-88381088bd9d,Hot pink,#F5547C,43,8747,-2.0,-76.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09034,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-09041,r2-p4-2c-88381088bd9d,Purple,#5E43B7,43,8748,-2.0,-72.0,103.2,0,-Z,SEATED_NOMINAL,,MON-F-09041,PROTOTYPE_NOT_FIT_VALIDATED
