part_id,type_id,color,hex,layer,assembly_step,x_mm,y_mm,z_mm,rotation_z_deg,insertion_axis,support_class,required_aids,baseline_part_ids,status
COP-C-01343,r2-p8-2c-021c6b8baa17,Bright green,#BECF00,15,1305,28.0,-96.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01343,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01350,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1306,28.0,-76.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01350,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01374,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1307,28.0,-44.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01374,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01393,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1308,28.0,-12.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01393,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01409,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1309,28.0,20.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01409,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01425,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1310,28.0,52.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01425,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01440,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1311,28.0,84.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01440,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01351,r2-p8-2c-021c6b8baa17,Blue,#0A2989,15,1312,44.0,-88.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01351,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01356,r2-p8-6c-f8970603e784,Indigo purple,#482960,15,1313,44.0,-72.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01356,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01375,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1314,44.0,-44.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01375,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01394,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1315,44.0,-12.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01394,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01410,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1316,44.0,20.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01410,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01426,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1317,44.0,52.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01426,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01441,r2-p8-6c-f8970603e784,Indigo purple,#482960,15,1318,44.0,80.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01441,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01446,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,15,1319,40.0,96.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01446,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01357,r2-p8-2c-3b51464980fc,Blue,#0A2989,15,1320,60.0,-80.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01357,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01361,r2-p8-4c-4f58144d0208,Indigo purple,#482960,15,1321,60.0,-68.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01361,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01376,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1322,60.0,-44.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01376,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01395,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1323,60.0,-12.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01395,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01411,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1324,60.0,20.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01411,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01427,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1325,60.0,52.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01427,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01442,r2-p8-4c-4f58144d0208,Indigo purple,#482960,15,1326,60.0,76.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01442,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01362,r2-p8-1c-8edfce4433a6,Blue,#0A2989,15,1327,72.0,-72.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01362,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01365,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,15,1328,72.0,-64.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01365,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01377,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1329,76.0,-44.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01377,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01396,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1330,76.0,-12.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01396,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01412,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1331,76.0,20.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01412,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01428,r2-p8-6c-f8970603e784,Indigo purple,#482960,15,1332,76.0,48.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01428,PROTOTYPE_NOT_FIT_VALIDATED
COP-R2-00084,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,15,1333,72.0,68.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01433;COP-C-01443,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01366,r2-p8-1c-7b7dfaafbc42,Blue,#0A2989,15,1334,80.0,-64.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01366,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01378,r2-p8-4c-3aff0bc679b6,Indigo purple,#482960,15,1335,88.0,-44.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01378,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01397,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1336,92.0,-12.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01397,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01413,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1337,92.0,20.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01413,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01429,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,15,1338,88.0,44.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01429,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01380,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,15,1339,96.0,-40.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01380,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01430,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,15,1340,96.0,40.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01430,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01383,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,15,1341,104.0,-32.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01383,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01398,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1342,108.0,-12.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01398,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01414,r2-p8-8c-4a40eb007127,Indigo purple,#482960,15,1343,108.0,20.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01414,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01431,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,15,1344,104.0,40.0,72.0,0,-Z,SEATED_NOMINAL,,COP-C-01431,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01399,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,15,1345,120.0,-8.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01399,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01415,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,15,1346,120.0,16.0,72.0,270,-Z,SEATED_NOMINAL,,COP-C-01415,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01450,r2-p8-6c-2ae7f801c407,Indigo purple,#482960,16,1347,-112.0,-12.0,76.8,180,-Z,SEATED_NOMINAL,,COP-C-01450,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01451,r2-p8-6c-f8970603e784,Indigo purple,#482960,16,1348,-112.0,4.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01451,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01452,r2-p8-3c-feff351293f6,Indigo purple,#482960,16,1349,-112.0,16.0,76.8,180,-Z,SEATED_NOMINAL,,COP-C-01452,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01453,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1350,-108.0,-24.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01453,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01454,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1351,-108.0,24.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01454,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01455,r2-p8-2c-3b51464980fc,Indigo purple,#482960,16,1352,-108.0,32.0,76.8,180,-Z,SEATED_NOMINAL,,COP-C-01455,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01456,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,16,1353,-104.0,-32.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01456,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01457,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1354,-84.0,-44.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01457,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01458,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1355,-84.0,-28.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01458,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01459,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1356,-84.0,-12.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01459,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01460,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1357,-84.0,4.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01460,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01461,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1358,-84.0,20.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01461,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01462,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1359,-84.0,36.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01462,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01463,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,16,1360,-80.0,-56.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01463,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01464,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,16,1361,-80.0,48.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01464,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01465,r2-p8-2c-3b51464980fc,Indigo purple,#482960,16,1362,-76.0,-64.0,76.8,180,-Z,SEATED_NOMINAL,,COP-C-01465,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01466,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1363,-76.0,56.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01466,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01467,r2-p8-1c-7b7dfaafbc42,Blue,#0A2989,16,1364,-72.0,-72.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01467,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01468,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1365,-72.0,68.0,76.8,270,-Z,SEATED_NOMINAL,,COP-C-01468,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01469,r2-p8-1c-8edfce4433a6,Blue,#0A2989,16,1366,-64.0,-72.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01469,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01470,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1367,-52.0,-60.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01470,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01471,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1368,-52.0,-44.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01471,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01472,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1369,-52.0,-28.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01472,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01473,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1370,-52.0,-12.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01473,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01474,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1371,-52.0,4.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01474,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01475,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1372,-52.0,20.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01475,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01476,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1373,-52.0,36.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01476,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01477,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1374,-52.0,52.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01477,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01478,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1375,-52.0,68.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01478,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01479,r2-p8-4c-3aff0bc679b6,Indigo purple,#482960,16,1376,-52.0,80.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01479,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01480,r2-p8-1c-8edfce4433a6,Blue,#0A2989,16,1377,-56.0,-80.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01480,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01481,r2-p8-3c-59ad165cac4b,Indigo purple,#482960,16,1378,-48.0,-72.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01481,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01482,r2-p8-2c-021c6b8baa17,Blue,#0A2989,16,1379,-44.0,-88.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01482,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01483,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1380,-44.0,-80.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01483,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01484,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1381,-44.0,88.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01484,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01485,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,16,1382,-40.0,96.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01485,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01486,r2-p8-3c-feff351293f6,Bright green,#BECF00,16,1383,-24.0,-96.0,76.8,180,-Z,SEATED_NOMINAL,,COP-C-01486,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01487,r2-p8-4c-3aff0bc679b6,Indigo purple,#482960,16,1384,-20.0,-88.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01487,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01488,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1385,-20.0,-76.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01488,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01489,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1386,-20.0,-60.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01489,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01490,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1387,-20.0,-44.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01490,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01491,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1388,-20.0,-28.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01491,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01492,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1389,-20.0,-12.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01492,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01493,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1390,-20.0,4.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01493,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01494,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1391,-20.0,20.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01494,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01495,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1392,-20.0,36.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01495,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01496,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1393,-20.0,52.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01496,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01497,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1394,-20.0,68.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01497,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01498,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1395,-20.0,84.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01498,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01499,r2-p8-4c-3aff0bc679b6,Indigo purple,#482960,16,1396,-20.0,96.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01499,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01500,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1397,-12.0,104.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01500,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01501,r2-p8-1c-8edfce4433a6,Blue,#0A2989,16,1398,-8.0,-96.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01501,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01502,r2-p8-2c-021c6b8baa17,Blue,#0A2989,16,1399,4.0,-96.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01502,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01503,r2-p8-4c-3aff0bc679b6,Indigo purple,#482960,16,1400,12.0,-88.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01503,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01504,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1401,12.0,-76.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01504,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01505,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1402,12.0,-60.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01505,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01506,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1403,12.0,-44.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01506,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01507,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1404,12.0,-28.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01507,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01508,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1405,12.0,-12.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01508,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01509,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1406,12.0,4.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01509,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01510,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1407,12.0,20.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01510,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01511,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1408,12.0,36.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01511,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01512,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1409,12.0,52.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01512,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01513,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1410,12.0,68.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01513,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01514,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1411,12.0,84.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01514,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01515,r2-p8-6c-f8970603e784,Indigo purple,#482960,16,1412,8.0,100.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01515,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01516,r2-p8-2c-021c6b8baa17,Bright green,#BECF00,16,1413,20.0,-96.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01516,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01517,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,16,1414,24.0,96.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01517,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01518,r2-p8-1c-8edfce4433a6,Bright green,#BECF00,16,1415,32.0,-96.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01518,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01519,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,16,1416,32.0,-88.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01519,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01520,r2-p8-6c-f8970603e784,Indigo purple,#482960,16,1417,40.0,-76.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01520,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01521,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1418,44.0,-60.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01521,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01522,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1419,44.0,-44.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01522,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01523,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1420,44.0,-28.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01523,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01524,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1421,44.0,-12.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01524,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01525,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1422,44.0,4.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01525,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01526,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1423,44.0,20.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01526,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01527,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1424,44.0,36.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01527,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01528,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1425,44.0,52.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01528,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01529,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1426,44.0,68.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01529,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01530,r2-p8-6c-f8970603e784,Indigo purple,#482960,16,1427,40.0,84.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01530,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01531,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1428,36.0,96.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01531,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01532,r2-p8-2c-021c6b8baa17,Blue,#0A2989,16,1429,44.0,-88.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01532,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01533,r2-p8-1c-8edfce4433a6,Blue,#0A2989,16,1430,56.0,-80.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01533,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01534,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,16,1431,56.0,-72.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01534,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01535,r2-p8-1c-8edfce4433a6,Indigo purple,#482960,16,1432,56.0,80.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01535,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01536,r2-p8-2c-3b51464980fc,Blue,#0A2989,16,1433,68.0,-72.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01536,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01537,r2-p8-2c-021c6b8baa17,Indigo purple,#482960,16,1434,64.0,-60.0,76.8,270,-Z,SEATED_NOMINAL,,COP-C-01537,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01538,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1435,76.0,-44.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01538,PROTOTYPE_NOT_FIT_VALIDATED
COP-C-01539,r2-p8-8c-4a40eb007127,Indigo purple,#482960,16,1436,76.0,-28.0,76.8,0,-Z,SEATED_NOMINAL,,COP-C-01539,PROTOTYPE_NOT_FIT_VALIDATED
