step,part_id,type_id,color_id,x_mm,y_mm,bottom_z_mm,rotation_z_deg,insertion_axis,lower_support_ids,contact_stud_sites,physical_fit,retention
376,COP-R3-0399,BR-02x04-H096,c1,60,-76,83.2,270,-Z,COP-R3-0356;COP-R3-0359,8,UNKNOWN,UNKNOWN
377,COP-R3-0375,BR-01x02-H096,c0,-80,-60,83.2,0,-Z,COP-R3-0328,2,UNKNOWN,UNKNOWN
378,COP-R3-0377,CT-03C-H096-c1d6f05dcc,c1,-68,-60,83.2,0,-Z,COP-R3-0330,3,UNKNOWN,UNKNOWN
379,COP-R3-0379,CT-03C-H096-c1d6f05dcc,c0,-60,-60,83.2,180,-Z,COP-R3-0332,3,UNKNOWN,UNKNOWN
380,COP-R3-0401,CT-04C-H096-15e33fd0c4,c1,68,-56,83.2,0,-Z,COP-R3-0359;COP-R3-0360,4,UNKNOWN,UNKNOWN
381,COP-R3-0389,BR-02x08-H096,c0,-4,-52,83.2,0,-Z,COP-R3-0344;COP-R3-0345;COP-R3-0346,16,UNKNOWN,UNKNOWN
382,COP-R3-0405,BR-01x02-H096,c0,72,-52,83.2,0,-Z,COP-R3-0359,2,UNKNOWN,UNKNOWN
383,COP-R3-0371,BR-02x04-H096,c0,-84,-44,83.2,270,-Z,COP-R3-0327,4,UNKNOWN,UNKNOWN
384,COP-R3-0406,BR-02x04-H096,c0,92,-44,83.2,270,-Z,COP-R3-0360;COP-R3-0364,8,UNKNOWN,UNKNOWN
385,COP-R3-0402,BR-01x02-H096,c0,68,-40,83.2,270,-Z,COP-R3-0360,2,UNKNOWN,UNKNOWN
386,COP-R3-0368,BR-01x02-H096,c0,-108,-32,83.2,270,-Z,COP-R3-0323,2,UNKNOWN,UNKNOWN
387,COP-R3-0372,BR-02x02-H096,c0,-92,-28,83.2,0,-Z,COP-R3-0327,4,UNKNOWN,UNKNOWN
388,COP-R3-0408,BR-02x03-H096,c0,100,-24,83.2,0,-Z,COP-R3-0364,4,UNKNOWN,UNKNOWN
389,COP-R3-0390,BR-01x02-H096,c0,-4,-16,83.2,270,-Z,COP-R3-0346,2,UNKNOWN,UNKNOWN
390,COP-R3-0410,BR-01x02-H096,c0,116,-16,83.2,270,-Z,COP-R3-0365;COP-R3-0367,2,UNKNOWN,UNKNOWN
391,COP-R3-0373,BR-02x04-H096,c0,-84,-4,83.2,270,-Z,COP-R3-0324,8,UNKNOWN,UNKNOWN
392,COP-R3-0380,BR-02x08-H096,c0,-36,-4,83.2,270,-Z,COP-R3-0324;COP-R3-0336;COP-R3-0342;COP-R3-0346,16,UNKNOWN,UNKNOWN
393,COP-R3-0393,BR-02x08-H096,c0,28,-4,83.2,270,-Z,COP-R3-0346;COP-R3-0350;COP-R3-0358,16,UNKNOWN,UNKNOWN
394,COP-R3-0403,BR-02x08-H096,c0,92,-4,83.2,270,-Z,COP-R3-0358;COP-R3-0367,16,UNKNOWN,UNKNOWN
395,COP-R3-0369,BR-02x08-H096,c0,-108,4,83.2,0,-Z,COP-R3-0323;COP-R3-0324;COP-R3-0325;COP-R3-0326,16,UNKNOWN,UNKNOWN
396,COP-R3-0411,BR-01x02-H096,c0,116,8,83.2,270,-Z,COP-R3-0366;COP-R3-0367,2,UNKNOWN,UNKNOWN
397,COP-R3-0409,BR-02x04-H096,c0,108,20,83.2,270,-Z,COP-R3-0366;COP-R3-0367,4,UNKNOWN,UNKNOWN
398,COP-R3-0374,BR-02x04-H096,c0,-84,36,83.2,270,-Z,COP-R3-0326,8,UNKNOWN,UNKNOWN
399,COP-R3-0391,BR-02x08-H096,c0,-4,36,83.2,0,-Z,COP-R3-0346;COP-R3-0347;COP-R3-0348,16,UNKNOWN,UNKNOWN
400,COP-R3-0407,BR-02x04-H096,c0,92,36,83.2,270,-Z,COP-R3-0362,8,UNKNOWN,UNKNOWN
401,COP-R3-0370,BR-01x02-H096,c0,-108,40,83.2,270,-Z,COP-R3-0326,2,UNKNOWN,UNKNOWN
402,COP-R3-0376,BR-02x04-H096,c0,-68,52,83.2,270,-Z,COP-R3-0329;COP-R3-0333,8,UNKNOWN,UNKNOWN
403,COP-R3-0404,BR-02x04-H096,c0,76,52,83.2,270,-Z,COP-R3-0361;COP-R3-0363,8,UNKNOWN,UNKNOWN
404,COP-R3-0381,BR-02x04-H096,c0,-52,68,83.2,270,-Z,COP-R3-0333;COP-R3-0337,8,UNKNOWN,UNKNOWN
405,COP-R3-0400,BR-02x04-H096,c0,60,68,83.2,270,-Z,COP-R3-0357;COP-R3-0361,8,UNKNOWN,UNKNOWN
406,COP-R3-0392,BR-02x02-H096,c0,-4,76,83.2,0,-Z,COP-R3-0348,4,UNKNOWN,UNKNOWN
407,COP-R3-0386,BR-01x02-H096,c0,-28,80,83.2,270,-Z,COP-R3-0339,2,UNKNOWN,UNKNOWN
408,COP-R3-0395,BR-01x02-H096,c0,20,80,83.2,270,-Z,COP-R3-0352,2,UNKNOWN,UNKNOWN
409,COP-R3-0382,BR-02x02-H096,c0,-44,84,83.2,0,-Z,COP-R3-0337,4,UNKNOWN,UNKNOWN
410,COP-R3-0398,BR-02x04-H096,c0,44,84,83.2,270,-Z,COP-R3-0355;COP-R3-0357,8,UNKNOWN,UNKNOWN
411,COP-R3-0387,BR-02x08-H096,c0,-4,92,83.2,270,-Z,COP-R3-0340,16,UNKNOWN,UNKNOWN
412,COP-R3-0429,CT-04C-H096-8e241044a8,c0,-24,-92,92.8,90,-Z,COP-R3-0383;COP-R3-0384,4,UNKNOWN,UNKNOWN
413,COP-R3-0433,CT-09C-H096-1b75716a54,c1,8,-92,92.8,270,-Z,COP-R3-0388;COP-R3-0394,9,UNKNOWN,UNKNOWN
414,COP-R3-0440,CT-09C-H096-1b75716a54,c0,40,-92,92.8,90,-Z,COP-R3-0394;COP-R3-0396,5,UNKNOWN,UNKNOWN
415,COP-R3-0431,BR-01x02-H096,c1,-20,-88,92.8,270,-Z,COP-R3-0385,2,UNKNOWN,UNKNOWN
416,COP-R3-0425,BR-02x04-H096,c0,-44,-84,92.8,0,-Z,COP-R3-0378,4,UNKNOWN,UNKNOWN
417,COP-R3-0421,CT-03C-H096-c1d6f05dcc,c0,-60,-76,92.8,0,-Z,COP-R3-0378,3,UNKNOWN,UNKNOWN
418,COP-R3-0441,CT-03C-H096-c1d6f05dcc,c0,52,-76,92.8,90,-Z,COP-R3-0399,3,UNKNOWN,UNKNOWN
419,COP-R3-0424,BR-01x01-H096,c1,-56,-72,92.8,0,-Z,COP-R3-0378,1,UNKNOWN,UNKNOWN
420,COP-R3-0442,BR-01x01-H096,c1,48,-72,92.8,0,-Z,COP-R3-0399,1,UNKNOWN,UNKNOWN
421,COP-R3-0434,BR-02x04-H096,c0,-4,-68,92.8,0,-Z,COP-R3-0389,8,UNKNOWN,UNKNOWN
422,COP-R3-0418,BR-01x02-H096,c0,-80,-60,92.8,0,-Z,COP-R3-0375,2,UNKNOWN,UNKNOWN
423,COP-R3-0420,CT-03C-H096-c1d6f05dcc,c1,-68,-60,92.8,0,-Z,COP-R3-0377,3,UNKNOWN,UNKNOWN
424,COP-R3-0422,CT-03C-H096-c1d6f05dcc,c0,-60,-60,92.8,180,-Z,COP-R3-0379,3,UNKNOWN,UNKNOWN
425,COP-R3-0443,CT-04C-H096-15e33fd0c4,c0,56,-60,92.8,270,-Z,COP-R3-0401,1,UNKNOWN,UNKNOWN
426,COP-R3-0445,CT-05C-H096-4050bcf8df,c1,64,-56,92.8,90,-Z,COP-R3-0401;COP-R3-0405,4,UNKNOWN,UNKNOWN
427,COP-R3-0451,BR-01x02-H096,c0,100,-48,92.8,270,-Z,COP-R3-0406,2,UNKNOWN,UNKNOWN
428,COP-R3-0416,BR-02x04-H096,c0,-84,-44,92.8,270,-Z,COP-R3-0371,8,UNKNOWN,UNKNOWN
429,COP-R3-0446,CT-03C-H096-c1d6f05dcc,c0,68,-44,92.8,270,-Z,COP-R3-0401;COP-R3-0402,3,UNKNOWN,UNKNOWN
430,COP-R3-0449,BR-02x02-H096,c0,84,-44,92.8,0,-Z,COP-R3-0406,4,UNKNOWN,UNKNOWN
431,COP-R3-0412,BR-02x04-H096,c0,-100,-28,92.8,270,-Z,COP-R3-0368;COP-R3-0369;COP-R3-0372,8,UNKNOWN,UNKNOWN
432,COP-R3-0435,BR-02x08-H096,c0,-4,-20,92.8,0,-Z,COP-R3-0380;COP-R3-0389;COP-R3-0390;COP-R3-0391;COP-R3-0393,16,UNKNOWN,UNKNOWN
433,COP-R3-0413,BR-01x02-H096,c0,-108,-16,92.8,270,-Z,COP-R3-0369,2,UNKNOWN,UNKNOWN
434,COP-R3-0452,BR-02x08-H096,c0,100,-12,92.8,0,-Z,COP-R3-0403;COP-R3-0406;COP-R3-0408;COP-R3-0409,14,UNKNOWN,UNKNOWN
435,COP-R3-0414,BR-02x08-H096,c0,-84,-4,92.8,270,-Z,COP-R3-0369;COP-R3-0373;COP-R3-0380,16,UNKNOWN,UNKNOWN
436,COP-R3-0426,BR-02x04-H096,c0,-36,-4,92.8,270,-Z,COP-R3-0380,8,UNKNOWN,UNKNOWN
437,COP-R3-0432,BR-01x02-H096,c0,-16,-4,92.8,0,-Z,COP-R3-0380,2,UNKNOWN,UNKNOWN
438,COP-R3-0438,BR-02x08-H096,c0,36,-4,92.8,270,-Z,COP-R3-0393;COP-R3-0403,16,UNKNOWN,UNKNOWN
439,COP-R3-0448,BR-02x03-H096,c0,80,-4,92.8,270,-Z,COP-R3-0403,6,UNKNOWN,UNKNOWN
440,COP-R3-0415,BR-02x03-H096,c0,-108,16,92.8,0,-Z,COP-R3-0369,6,UNKNOWN,UNKNOWN
441,COP-R3-0436,BR-02x02-H096,c0,-4,20,92.8,0,-Z,COP-R3-0391,4,UNKNOWN,UNKNOWN
442,COP-R3-0453,BR-01x02-H096,c0,100,24,92.8,270,-Z,COP-R3-0409,2,UNKNOWN,UNKNOWN
443,COP-R3-0417,BR-02x04-H096,c0,-92,28,92.8,0,-Z,COP-R3-0374,4,UNKNOWN,UNKNOWN
444,COP-R3-0450,BR-02x06-H096,c0,84,36,92.8,0,-Z,COP-R3-0404;COP-R3-0407,8,UNKNOWN,UNKNOWN
445,COP-R3-0419,BR-02x04-H096,c0,-76,44,92.8,0,-Z,COP-R3-0374;COP-R3-0376,8,UNKNOWN,UNKNOWN
446,COP-R3-0423,BR-02x04-H096,c0,-60,60,92.8,0,-Z,COP-R3-0376;COP-R3-0381,8,UNKNOWN,UNKNOWN
447,COP-R3-0437,BR-02x08-H096,c0,-4,60,92.8,0,-Z,COP-R3-0387;COP-R3-0391;COP-R3-0392,16,UNKNOWN,UNKNOWN
448,COP-R3-0447,BR-02x04-H096,c0,68,60,92.8,0,-Z,COP-R3-0400;COP-R3-0404,8,UNKNOWN,UNKNOWN
449,COP-R3-0427,BR-02x02-H096,c0,-44,68,92.8,0,-Z,COP-R3-0381,4,UNKNOWN,UNKNOWN
450,COP-R3-0444,BR-02x02-H096,c0,52,68,92.8,0,-Z,COP-R3-0400,4,UNKNOWN,UNKNOWN
451,COP-R3-0428,CT-09C-H096-1b75716a54,c0,-32,84,92.8,270,-Z,COP-R3-0382;COP-R3-0386;COP-R3-0387,9,UNKNOWN,UNKNOWN
452,COP-R3-0439,BR-02x06-H096,c0,36,84,92.8,270,-Z,COP-R3-0387;COP-R3-0395;COP-R3-0398,12,UNKNOWN,UNKNOWN
453,COP-R3-0430,CT-09C-H096-4d411266f7,c0,-4,92,92.8,270,-Z,COP-R3-0387,9,UNKNOWN,UNKNOWN
454,COP-R3-0461,BR-02x04-H096,c0,-52,-92,102.4,270,-Z,COP-R3-0425,4,UNKNOWN,UNKNOWN
455,COP-R3-0486,BR-01x02-H096,c0,56,-92,102.4,0,-Z,COP-R3-0440,2,UNKNOWN,UNKNOWN
456,COP-R3-0474,BR-01x02-H096,c1,-4,-88,102.4,270,-Z,COP-R3-0433,2,UNKNOWN,UNKNOWN
457,COP-R3-0475,CT-25C-H096-b6b30d10c3,c0,24,-84,102.4,90,-Z,COP-R3-0433;COP-R3-0440;COP-R3-0441;COP-R3-0442,15,UNKNOWN,UNKNOWN
458,COP-R3-0469,CT-23C-H096-394afd9b8e,c0,-20,-76,102.4,0,-Z,COP-R3-0429;COP-R3-0431;COP-R3-0433;COP-R3-0434,11,UNKNOWN,UNKNOWN
459,COP-R3-0476,BR-01x02-H096,c0,0,-76,102.4,0,-Z,COP-R3-0434,2,UNKNOWN,UNKNOWN
460,COP-R3-0487,BR-01x02-H096,c1,56,-76,102.4,0,-Z,COP-R3-0441,2,UNKNOWN,UNKNOWN
461,COP-R3-0459,BR-04x06-H096,c0,-60,-68,102.4,270,-Z,COP-R3-0418;COP-R3-0420;COP-R3-0421;COP-R3-0422;COP-R3-0424;COP-R3-0425,16,UNKNOWN,UNKNOWN
462,COP-R3-0493,CT-06C-H096-31129ef203,c0,68,-68,102.4,180,-Z,COP-R3-0445,2,UNKNOWN,UNKNOWN
463,COP-R3-0488,BR-01x02-H096,c0,56,-60,102.4,0,-Z,COP-R3-0443;COP-R3-0445,2,UNKNOWN,UNKNOWN
464,COP-R3-0494,BR-01x02-H096,c1,64,-60,102.4,0,-Z,COP-R3-0443;COP-R3-0445,2,UNKNOWN,UNKNOWN
465,COP-R3-0477,BR-04x06-H096,c0,20,-52,102.4,270,-Z,COP-R3-0434;COP-R3-0435,4,UNKNOWN,UNKNOWN
466,COP-R3-0454,BR-02x08-H096,c0,-68,-44,102.4,270,-Z,COP-R3-0416,8,UNKNOWN,UNKNOWN
467,COP-R3-0470,BR-04x04-H096,c0,-20,-36,102.4,0,-Z,COP-R3-0435,4,UNKNOWN,UNKNOWN
468,COP-R3-0485,BR-01x08-H096,c0,48,-36,102.4,0,-Z,COP-R3-0438;COP-R3-0443,3,UNKNOWN,UNKNOWN
469,COP-R3-0496,BR-01x04-H096,c0,88,-36,102.4,0,-Z,COP-R3-0449,2,UNKNOWN,UNKNOWN
470,COP-R3-0489,BR-04x06-H096,c0,68,-28,102.4,0,-Z,COP-R3-0438;COP-R3-0445;COP-R3-0446;COP-R3-0448;COP-R3-0449,10,UNKNOWN,UNKNOWN
471,COP-R3-0478,BR-02x03-H096,c0,4,-24,102.4,0,-Z,COP-R3-0435,3,UNKNOWN,UNKNOWN
472,COP-R3-0457,BR-04x06-H096,c0,-68,-20,102.4,270,-Z,COP-R3-0412;COP-R3-0414;COP-R3-0426,8,UNKNOWN,UNKNOWN
473,COP-R3-0471,BR-01x04-H096,c0,-20,-16,102.4,270,-Z,COP-R3-0435,1,UNKNOWN,UNKNOWN
474,COP-R3-0481,BR-04x06-H096,c0,28,-12,102.4,0,-Z,COP-R3-0438,8,UNKNOWN,UNKNOWN
475,COP-R3-0497,BR-02x03-H096,c0,96,-12,102.4,270,-Z,COP-R3-0448;COP-R3-0452,5,UNKNOWN,UNKNOWN
476,COP-R3-0467,BR-01x07-H096,c0,-40,-8,102.4,0,-Z,COP-R3-0426,2,UNKNOWN,UNKNOWN
477,COP-R3-0455,BR-01x08-H096,c0,-96,-4,102.4,0,-Z,COP-R3-0412;COP-R3-0414;COP-R3-0417,6,UNKNOWN,UNKNOWN
478,COP-R3-0472,BR-04x06-H096,c0,-12,4,102.4,270,-Z,COP-R3-0426;COP-R3-0432;COP-R3-0435;COP-R3-0436;COP-R3-0438,16,UNKNOWN,UNKNOWN
479,COP-R3-0458,BR-04x06-H096,c0,-68,12,102.4,270,-Z,COP-R3-0414;COP-R3-0417;COP-R3-0426,8,UNKNOWN,UNKNOWN
480,COP-R3-0490,BR-04x06-H096,c0,76,12,102.4,270,-Z,COP-R3-0438;COP-R3-0448;COP-R3-0450;COP-R3-0452;COP-R3-0453,13,UNKNOWN,UNKNOWN
481,COP-R3-0498,BR-01x04-H096,c0,104,12,102.4,0,-Z,COP-R3-0452;COP-R3-0453,4,UNKNOWN,UNKNOWN
482,COP-R3-0480,CT-19C-H096-68fd21333d,c0,28,16,102.4,270,-Z,COP-R3-0438,1,UNKNOWN,UNKNOWN
483,COP-R3-0456,BR-02x06-H096,c0,-76,36,102.4,270,-Z,COP-R3-0417;COP-R3-0419,8,UNKNOWN,UNKNOWN
484,COP-R3-0468,BR-04x06-H096,c0,-20,36,102.4,270,-Z,COP-R3-0436;COP-R3-0437,8,UNKNOWN,UNKNOWN
485,COP-R3-0491,CT-08C-H096-0300667972,c0,72,36,102.4,90,-Z,COP-R3-0450,4,UNKNOWN,UNKNOWN
486,COP-R3-0462,CT-05C-H096-4050bcf8df,c0,-56,40,102.4,180,-Z,COP-R3-0423,2,UNKNOWN,UNKNOWN
487,COP-R3-0460,BR-02x02-H096,c0,-76,52,102.4,0,-Z,COP-R3-0419,4,UNKNOWN,UNKNOWN
488,COP-R3-0479,CT-10C-H096-e13752c9a5,c0,8,52,102.4,180,-Z,COP-R3-0437,2,UNKNOWN,UNKNOWN
489,COP-R3-0482,BR-04x06-H096,c0,44,52,102.4,270,-Z,COP-R3-0444;COP-R3-0447,5,UNKNOWN,UNKNOWN
490,COP-R3-0463,BR-02x08-H096,c0,-36,60,102.4,270,-Z,COP-R3-0423;COP-R3-0427;COP-R3-0437,8,UNKNOWN,UNKNOWN
491,COP-R3-0495,BR-01x04-H096,c0,72,60,102.4,0,-Z,COP-R3-0447,4,UNKNOWN,UNKNOWN
492,COP-R3-0464,BR-01x02-H096,c0,-60,72,102.4,270,-Z,COP-R3-0423,2,UNKNOWN,UNKNOWN
493,COP-R3-0465,BR-02x03-H096,c0,-40,76,102.4,270,-Z,COP-R3-0427;COP-R3-0428,5,UNKNOWN,UNKNOWN
494,COP-R3-0483,BR-02x04-H096,c0,36,76,102.4,270,-Z,COP-R3-0439;COP-R3-0444,5,UNKNOWN,UNKNOWN
495,COP-R3-0492,CT-04C-H096-15e33fd0c4,c0,60,80,102.4,0,-Z,COP-R3-0439;COP-R3-0444;COP-R3-0447,4,UNKNOWN,UNKNOWN
496,COP-R3-0473,BR-04x06-H096,c0,-4,84,102.4,270,-Z,COP-R3-0428;COP-R3-0430;COP-R3-0437;COP-R3-0439,18,UNKNOWN,UNKNOWN
497,COP-R3-0466,CT-04C-H096-15e33fd0c4,c0,-40,92,102.4,90,-Z,COP-R3-0428;COP-R3-0430,4,UNKNOWN,UNKNOWN
498,COP-R3-0484,CT-05C-H096-73f76289ae,c0,36,92,102.4,90,-Z,COP-R3-0430;COP-R3-0439,5,UNKNOWN,UNKNOWN
499,COP-R3-0506,BR-02x04-H096,c0,-36,-92,112.0,270,-Z,COP-R3-0461;COP-R3-0469,8,UNKNOWN,UNKNOWN
500,COP-R3-0511,BR-01x02-H096,c0,-16,-92,112.0,0,-Z,COP-R3-0469,2,UNKNOWN,UNKNOWN
501,COP-R3-0520,CT-05C-H096-e7674de05c,c0,16,-92,112.0,90,-Z,COP-R3-0475,5,UNKNOWN,UNKNOWN
502,COP-R3-0523,BR-02x04-H096,c0,44,-92,112.0,270,-Z,COP-R3-0475;COP-R3-0486,8,UNKNOWN,UNKNOWN
503,COP-R3-0521,BR-01x01-H096,c1,16,-88,112.0,0,-Z,COP-R3-0475,1,UNKNOWN,UNKNOWN
504,COP-R3-0507,BR-01x02-H096,c1,-44,-80,112.0,270,-Z,COP-R3-0459,2,UNKNOWN,UNKNOWN
505,COP-R3-0525,BR-01x02-H096,c1,52,-80,112.0,270,-Z,COP-R3-0475;COP-R3-0487,2,UNKNOWN,UNKNOWN
506,COP-R3-0504,BR-02x02-H096,c0,-60,-76,112.0,0,-Z,COP-R3-0459,4,UNKNOWN,UNKNOWN
507,COP-R3-0508,BR-01x02-H096,c0,-44,-72,112.0,270,-Z,COP-R3-0459,2,UNKNOWN,UNKNOWN
508,COP-R3-0526,BR-01x02-H096,c0,52,-72,112.0,270,-Z,COP-R3-0475;COP-R3-0487,2,UNKNOWN,UNKNOWN
509,COP-R3-0514,BR-02x08-H096,c0,-4,-68,112.0,0,-Z,COP-R3-0469;COP-R3-0470;COP-R3-0474;COP-R3-0475;COP-R3-0476;COP-R3-0477,16,UNKNOWN,UNKNOWN
510,COP-R3-0528,BR-02x04-H096,c0,68,-68,112.0,0,-Z,COP-R3-0493;COP-R3-0494,8,UNKNOWN,UNKNOWN
511,COP-R3-0501,BR-02x06-H096,c0,-76,-60,112.0,0,-Z,COP-R3-0454;COP-R3-0459,12,UNKNOWN,UNKNOWN
512,COP-R3-0531,BR-02x04-H096,c0,84,-52,112.0,0,-Z,COP-R3-0489;COP-R3-0496,4,UNKNOWN,UNKNOWN
513,COP-R3-0532,BR-01x02-H096,c0,84,-32,112.0,270,-Z,COP-R3-0489;COP-R3-0496,2,UNKNOWN,UNKNOWN
514,COP-R3-0515,BR-02x03-H096,c0,-4,-24,112.0,0,-Z,COP-R3-0470;COP-R3-0471;COP-R3-0478,6,UNKNOWN,UNKNOWN
515,COP-R3-0499,BR-02x08-H096,c0,-92,-20,112.0,0,-Z,COP-R3-0454;COP-R3-0455;COP-R3-0457;COP-R3-0458,16,UNKNOWN,UNKNOWN
516,COP-R3-0502,BR-02x08-H096,c0,-52,-4,112.0,270,-Z,COP-R3-0457;COP-R3-0458;COP-R3-0467;COP-R3-0472,16,UNKNOWN,UNKNOWN
517,COP-R3-0512,BR-02x02-H096,c0,-12,-4,112.0,0,-Z,COP-R3-0472,4,UNKNOWN,UNKNOWN
518,COP-R3-0518,BR-02x08-H096,c0,28,-4,112.0,270,-Z,COP-R3-0472;COP-R3-0480;COP-R3-0481;COP-R3-0485;COP-R3-0489;COP-R3-0490,16,UNKNOWN,UNKNOWN
519,COP-R3-0529,BR-02x02-H096,c0,68,-4,112.0,0,-Z,COP-R3-0489;COP-R3-0490,4,UNKNOWN,UNKNOWN
520,COP-R3-0533,BR-02x08-H096,c0,84,4,112.0,0,-Z,COP-R3-0489;COP-R3-0490;COP-R3-0491;COP-R3-0496;COP-R3-0497,16,UNKNOWN,UNKNOWN
521,COP-R3-0516,BR-01x02-H096,c0,-4,8,112.0,270,-Z,COP-R3-0472,2,UNKNOWN,UNKNOWN
522,COP-R3-0500,BR-02x02-H096,c0,-92,20,112.0,0,-Z,COP-R3-0455;COP-R3-0458,4,UNKNOWN,UNKNOWN
523,COP-R3-0503,BR-02x06-H096,c0,-76,36,112.0,0,-Z,COP-R3-0456;COP-R3-0458;COP-R3-0460,12,UNKNOWN,UNKNOWN
524,COP-R3-0534,BR-01x02-H096,c0,84,40,112.0,270,-Z,COP-R3-0491,2,UNKNOWN,UNKNOWN
525,COP-R3-0517,BR-02x08-H096,c0,-4,44,112.0,0,-Z,COP-R3-0463;COP-R3-0468;COP-R3-0472;COP-R3-0473;COP-R3-0479,16,UNKNOWN,UNKNOWN
526,COP-R3-0530,BR-02x06-H096,c0,68,52,112.0,0,-Z,COP-R3-0482;COP-R3-0491;COP-R3-0492;COP-R3-0495,12,UNKNOWN,UNKNOWN
527,COP-R3-0505,BR-02x04-H096,c0,-60,60,112.0,0,-Z,COP-R3-0462;COP-R3-0463;COP-R3-0464,8,UNKNOWN,UNKNOWN
528,COP-R3-0509,BR-02x02-H096,c0,-44,68,112.0,0,-Z,COP-R3-0463;COP-R3-0465,4,UNKNOWN,UNKNOWN
529,COP-R3-0527,BR-02x02-H096,c0,52,68,112.0,0,-Z,COP-R3-0482;COP-R3-0483;COP-R3-0492,4,UNKNOWN,UNKNOWN
530,COP-R3-0524,BR-02x04-H096,c0,36,76,112.0,0,-Z,COP-R3-0482;COP-R3-0483;COP-R3-0484,8,UNKNOWN,UNKNOWN
531,COP-R3-0522,BR-01x02-H096,c0,20,80,112.0,270,-Z,COP-R3-0473;COP-R3-0483,2,UNKNOWN,UNKNOWN
532,COP-R3-0510,BR-02x06-H096,c0,-28,84,112.0,270,-Z,COP-R3-0465;COP-R3-0466;COP-R3-0473,12,UNKNOWN,UNKNOWN
533,COP-R3-0519,CT-09C-H096-5ba1c77317,c0,12,88,112.0,270,-Z,COP-R3-0473;COP-R3-0484,9,UNKNOWN,UNKNOWN
534,COP-R3-0513,BR-01x02-H096,c0,-12,96,112.0,270,-Z,COP-R3-0473,2,UNKNOWN,UNKNOWN
535,COP-R3-0548,CT-04C-H096-15e33fd0c4,c0,-24,-92,121.6,90,-Z,COP-R3-0506;COP-R3-0511,4,UNKNOWN,UNKNOWN
536,COP-R3-0557,CT-05C-H096-c763985811,c0,16,-92,121.6,90,-Z,COP-R3-0520;COP-R3-0521,5,UNKNOWN,UNKNOWN
537,COP-R3-0549,BR-02x02-H096,c1,-28,-84,121.6,0,-Z,COP-R3-0506,2,UNKNOWN,UNKNOWN
538,COP-R3-0559,CT-03C-H096-c1d6f05dcc,c1,20,-84,121.6,180,-Z,COP-R3-0520,1,UNKNOWN,UNKNOWN
539,COP-R3-0541,CT-03C-H096-c1d6f05dcc,c0,-60,-76,121.6,0,-Z,COP-R3-0504,3,UNKNOWN,UNKNOWN
540,COP-R3-0546,BR-02x02-H096,c1,-44,-76,121.6,0,-Z,COP-R3-0507;COP-R3-0508,4,UNKNOWN,UNKNOWN
541,COP-R3-0550,CT-18C-H096-a657ab12fa,c0,-4,-76,121.6,270,-Z,COP-R3-0514,12,UNKNOWN,UNKNOWN
542,COP-R3-0561,CT-07C-H096-19b018b623,c1,44,-76,121.6,270,-Z,COP-R3-0525;COP-R3-0526,3,UNKNOWN,UNKNOWN
543,COP-R3-0544,BR-01x02-H096,c1,-56,-68,121.6,0,-Z,COP-R3-0504,1,UNKNOWN,UNKNOWN
544,COP-R3-0565,CT-09C-H096-2942373b3f,c0,64,-68,121.6,180,-Z,COP-R3-0525;COP-R3-0528,9,UNKNOWN,UNKNOWN
545,COP-R3-0536,CT-07C-H096-19b018b623,c0,-68,-60,121.6,270,-Z,COP-R3-0501,4,UNKNOWN,UNKNOWN
546,COP-R3-0537,BR-01x02-H096,c0,-76,-48,121.6,270,-Z,COP-R3-0501,2,UNKNOWN,UNKNOWN
547,COP-R3-0552,BR-01x02-H096,c0,-4,-48,121.6,270,-Z,COP-R3-0514,2,UNKNOWN,UNKNOWN
548,COP-R3-0567,BR-02x06-H096,c0,84,-44,121.6,0,-Z,COP-R3-0531;COP-R3-0532;COP-R3-0533,12,UNKNOWN,UNKNOWN
549,COP-R3-0535,BR-02x02-H096,c0,-92,-12,121.6,0,-Z,COP-R3-0499,4,UNKNOWN,UNKNOWN
550,COP-R3-0538,BR-02x08-H096,c0,-76,-12,121.6,0,-Z,COP-R3-0501;COP-R3-0502;COP-R3-0503,8,UNKNOWN,UNKNOWN
551,COP-R3-0553,BR-02x08-H096,c0,-4,-12,121.6,0,-Z,COP-R3-0512;COP-R3-0514;COP-R3-0515;COP-R3-0516;COP-R3-0517;COP-R3-0518,16,UNKNOWN,UNKNOWN
552,COP-R3-0568,CT-04C-H096-8e241044a8,c0,84,-8,121.6,180,-Z,COP-R3-0533,4,UNKNOWN,UNKNOWN
553,COP-R3-0542,BR-01x02-H096,c0,-64,-4,121.6,0,-Z,COP-R3-0502,2,UNKNOWN,UNKNOWN
554,COP-R3-0545,BR-02x06-H096,c0,-36,-4,121.6,270,-Z,COP-R3-0502;COP-R3-0512,12,UNKNOWN,UNKNOWN
555,COP-R3-0558,BR-02x02-H096,c0,12,-4,121.6,0,-Z,COP-R3-0518,4,UNKNOWN,UNKNOWN
556,COP-R3-0560,BR-02x08-H096,c0,52,-4,121.6,270,-Z,COP-R3-0518;COP-R3-0529;COP-R3-0533,16,UNKNOWN,UNKNOWN
557,COP-R3-0569,BR-02x03-H096,c0,84,16,121.6,0,-Z,COP-R3-0533,6,UNKNOWN,UNKNOWN
558,COP-R3-0539,BR-02x03-H096,c0,-76,32,121.6,0,-Z,COP-R3-0503,6,UNKNOWN,UNKNOWN
